obsid,ra,dec,
346508178 , 238.336379 , 21.119146 ,
44205074 , 225.718963 , 30.260508 ,
473705134 , 49.514281 , 38.059829 ,
472015197 , 19.672047 , 7.011661 ,
37406058 , 217.905448 , 55.213824 ,
575509200 , 257.017639 , 21.295805 ,
528405082 , 176.361774 , -5.043296 ,
118406243 , 184.626326 , 9.454461 ,
353605206 , 329.441555 , 5.334394 ,
37309099 , 182.955476 , 32.450447 ,
206404063 , 141.589917 , 3.281818 ,
368614149 , 44.892557 , 14.195045 ,
545301011 , 240.513274 , 29.368388 ,
143803111 , 256.192725 , 26.994401 ,
149502080 , 241.540514 , 51.397649 ,
213113141 , 141.853785 , 37.540764 ,
241808097 , 202.473656 , 4.341756 ,
485405062 , 349.690166 , 22.296644 ,
434513123 , 142.508287 , 33.653382 ,
421609234 , 223.561281 , 22.486224 ,
457514170 , 237.165849 , 2.617472 ,
15213190 , 24.297506 , 32.936914 ,
140304019 , 247.856743 , 6.868233 ,
146602156 , 246.209117 , 15.39667 ,
241806082 , 202.710747 , 3.924883 ,
437603088 , 190.826345 , 13.263006 ,
256401061 , 58.060073 , 14.7728 ,
212612167 , 114.4389 , 36.460355 ,
302504246 , 218.498703 , 14.146846 ,
208114013 , 42.102976 , 33.612587 ,
32115017 , 141.08473 , 17.752335 ,
299914093 , 45.393556 , 2.247018 ,
439310215 , 196.705442 , 12.821566 ,
362914027 , 339.221101 , 17.397928 ,
21008217 , 107.62193 , 26.889109 ,
125803112 , 215.500997 , 36.725754 ,
343603070 , 221.181462 , 12.770743 ,
369514207 , 67.819532 , 16.771869 ,
50716145 , 266.076277 , 7.621945 ,
346313078 , 265.383801 , 46.504876 ,
234208099 , 242.031141 , 13.339545 ,
422504115 , 137.880619 , 40.062369 ,
546415109 , 153.37879 , 9.87476 ,
212213236 , 194.414775 , 3.607497 ,
566108173 , 223.857398 , 17.585425 ,
369307106 , 44.905443 , 6.776814 ,
524102084 , 115.1736 , 44.205383 ,
43710244 , 211.826393 , 51.784029 ,
318702090 , 208.792446 , 29.801029 ,
18616117 , 147.351917 , 33.305729 ,
67509189 , 326.087781 , 2.915744 ,
574615137 , 261.230703 , 38.12726 ,
187705140 , 62.847949 , 1.227595 ,
212806140 , 204.609805 , -1.684784 ,
565407030 , 179.430342 , 6.785717 ,
567807079 , 217.321253 , 27.578766 ,
132110147 , 179.46645 , 12.908429 ,
451211089 , 198.758159 , 11.158496 ,
336315081 , 217.17171 , 23.277699 ,
163113173 , 6.866799 , 27.347048 ,
267210093 , 338.573303 , 33.180713 ,
341208054 , 166.109694 , 19.34047 ,
353714244 , 49.421348 , 20.88637 ,
274805105 , 131.438345 , 27.644104 ,
354814122 , 19.876252 , 4.623489 ,
152715174 , 250.853658 , 43.429443 ,
205013085 , 135.231453 , 32.561723 ,
205108051 , 163.225004 , -2.402928 ,
141301248 , 205.521084 , -1.604316 ,
150006068 , 266.116204 , 46.191126 ,
557609245 , 158.87212 , 29.74058 ,
144902053 , 124.52826 , 23.744308 ,
386006028 , 22.771211 , 31.521093 ,
145016246 , 158.687884 , 34.251697 ,
51112035 , 227.381104 , 28.910814 ,
302307230 , 133.311286 , -4.634301 ,
564301045 , 222.476986 , 55.358204 ,
568310046 , 239.719304 , 4.327613 ,
78210223 , 338.232663 , 6.829709 ,
401102178 , 168.898613 , 3.697254 ,
301102115 , 160.012441 , 43.371214 ,
556010073 , 142.678804 , 29.547115 ,
28604223 , 46.386925 , 28.641441 ,
237604178 , 227.979406 , 4.772634 ,
485808075 , 57.945265 , 13.199583 ,
449605007 , 186.772044 , 0.618633 ,
212209247 , 194.007254 , 3.217812 ,
504612200 , 65.413963 , 31.82672 ,
236213103 , 262.267679 , 24.630179 ,
269809082 , 354.25397 , 2.679588 ,
278908118 , 37.819985 , 0.914729 ,
247801111 , 340.351439 , 2.70293 ,
241809199 , 202.21701 , 5.30814 ,
450503227 , 168.945824 , 6.294556 ,
81715166 , 150.707482 , -2.115035 ,
335313189 , 234.486363 , 17.263513 ,
172504031 , 327.743643 , 29.333524 ,
280009164 , 181.638226 , 36.320457 ,
200611092 , 181.754051 , 2.298626 ,
716170 , 352.093575 , 32.856964 ,
220703229 , 187.081332 , 9.761624 ,
231602137 , 227.08146 , 17.381798 ,
140010176 , 186.983601 , -6.704649 ,
456804162 , 189.528839 , 16.189456 ,
118613023 , 228.655809 , -1.256081 ,
566405096 , 201.72106 , 46.57251 ,
118915120 , 46.609832 , 25.878944 ,
219707119 , 142.102369 , 6.177995 ,
566710166 , 217.745632 , 29.259097 ,
487403127 , 2.188342 , 23.838446 ,
220708040 , 189.09773 , 10.126884 ,
299209226 , 43.408425 , 23.093926 ,
435711004 , 226.602908 , 24.704681 ,
336708169 , 196.068924 , 37.265205 ,
285002222 , 170.137846 , 31.106044 ,
354015104 , 30.480186 , 8.547361 ,
574003208 , 218.356544 , 33.896179 ,
120103049 , 209.508726 , 16.211895 ,
545314028 , 237.625012 , 31.592834 ,
507908073 , 161.098632 , 31.575449 ,
290109171 , 32.306092 , 2.267766 ,
300511233 , 172.46839 , 32.008484 ,
243409235 , 232.40238 , 8.588167 ,
285810197 , 182.708947 , 4.762352 ,
158210223 , 320.321185 , 15.679881 ,
471613057 , 18.337783 , 7.11053 ,
439307179 , 199.722936 , 12.237445 ,
486113108 , 138.894625 , 30.432434 ,
420011165 , 222.718284 , 48.947503 ,
215802017 , 163.56817 , 17.698438 ,
545205215 , 203.452582 , 32.511335 ,
188210011 , 145.19163 , 33.360574 ,
461709139 , 273.44168 , 20.293283 ,
140602194 , 170.326442 , 45.964189 ,
19607111 , 180.703004 , 5.518077 ,
354008120 , 31.32469 , 6.801239 ,
447106108 , 180.714459 , -2.665894 ,
81603006 , 119.59472 , 24.752731 ,
546708079 , 254.326776 , 14.685976 ,
574806011 , 208.62925 , -3.800237 ,
567315150 , 233.893559 , 12.208211 ,
462105087 , 299.738453 , 13.287857 ,
566209089 , 264.026314 , 47.766748 ,
121901160 , 198.876202 , 17.122544 ,
104215183 , 176.492699 , 13.282392 ,
353809099 , 292.131979 , 51.675686 ,
417902193 , 139.860142 , 41.589118 ,
66801136 , 37.920542 , 1.823387 ,
501304207 , 47.015336 , 17.987342 ,
133706242 , 238.760191 , -1.550252 ,
408910132 , 142.578714 , -3.009494 ,
439311123 , 198.856874 , 15.444487 ,
334502246 , 190.326578 , 22.718802 ,
505805043 , 334.329734 , 15.13681 ,
67610163 , 323.711075 , 1.270432 ,
42201178 , 216.230978 , 27.123383 ,
143103101 , 258.830377 , 40.654179 ,
417610036 , 49.951607 , 19.451504 ,
393412122 , 174.344343 , 19.919014 ,
449609110 , 186.970475 , 2.9337 ,
347204159 , 191.252311 , 9.195714 ,
334311175 , 114.33105 , 43.260645 ,
231202179 , 222.497253 , 25.609658 ,
243315098 , 230.49482 , 9.582335 ,
220316136 , 203.098922 , 10.278954 ,
347211165 , 191.066676 , 11.362634 ,
206409226 , 142.954159 , 3.175819 ,
441409217 , 221.8146 , -2.23758 ,
507001167 , 148.400638 , 25.805016 ,
406207058 , 198.38596 , 3.509111 ,
505003176 , 185.765292 , 27.19527 ,
499713211 , 142.507523 , 33.247693 ,
267408029 , 50.589782 , 3.351543 ,
174216070 , 43.531472 , 34.23675 ,
437114197 , 190.905943 , 3.111336 ,
233106183 , 243.058482 , 9.080106 ,
485908035 , 353.139386 , 19.925188 ,
547412046 , 111.95247 , 47.11294 ,
220302150 , 202.525133 , 6.609157 ,
206515225 , 189.329357 , 5.780671 ,
230315021 , 240.025739 , 32.801583 ,
26812048 , 200.490243 , 0.486224 ,
144214160 , 194.615706 , 0.972984 ,
110210130 , 205.711848 , 28.466048 ,
403013134 , 166.07382 , 23.572941 ,
78602019 , 120.13073 , 31.052685 ,
424809057 , 183.848964 , 21.618459 ,
504411117 , 191.500043 , -0.822509 ,
360305190 , 6.501473 , 29.047842 ,
286703080 , 38.884216 , 4.173448 ,
504815021 , 110.1935 , 46.454006 ,
421505127 , 195.491662 , 9.92762 ,
319706182 , 194.779896 , 18.615818 ,
483101053 , 129.578001 , 31.45814 ,
378806109 , 332.85823 , 13.048577 ,
424814209 , 181.057297 , 21.157785 ,
232715045 , 267.568469 , 11.18315 ,
48010103 , 226.904762 , 30.23735 ,
475909186 , 357.75425 , 44.453131 ,
404703241 , 146.479577 , 37.437891 ,
199003073 , 155.985004 , 29.863583 ,
508015046 , 182.644896 , 30.485106 ,
67610184 , 322.7958 , 1.207725 ,
155508005 , 193.610939 , 18.547968 ,
42205198 , 214.390624 , 28.709621 ,
525908205 , 173.280838 , 2.509455 ,
451211197 , 199.078737 , 11.461559 ,
254811025 , 321.027633 , 2.516492 ,
437106183 , 194.766486 , 2.614462 ,
531315244 , 161.602761 , 11.149844 ,
341209184 , 166.096597 , 20.152205 ,
457605095 , 267.340615 , 20.859887 ,
185609018 , 149.590287 , 27.867544 ,
153506093 , 192.242423 , 29.915464 ,
48003200 , 228.411587 , 30.546068 ,
401801211 , 198.701929 , 16.754186 ,
2014138 , 120.45582 , 30.057681 ,
155408026 , 271.702577 , 53.502266 ,
402412144 , 173.122631 , 5.373812 ,
154207107 , 248.348524 , 33.69613 ,
223706136 , 142.948067 , 7.397977 ,
497704128 , 112.15609 , 51.565407 ,
200713181 , 19.870499 , 44.651707 ,
242206029 , 265.847989 , 11.967606 ,
296207226 , 104.68815 , 36.876963 ,
346007175 , 207.551465 , 36.479219 ,
451115208 , 159.043282 , 15.157519 ,
435607221 , 183.124103 , -1.261876 ,
382504245 , 335.936388 , 1.141232 ,
284406082 , 147.227632 , 30.787645 ,
527809020 , 217.450435 , 26.317796 ,
285415207 , 44.99356 , 6.571662 ,
215814250 , 162.159264 , 20.007703 ,
406206047 , 198.820409 , 5.052888 ,
144716172 , 253.107975 , 33.660736 ,
336114165 , 156.385705 , 25.375406 ,
343011096 , 173.041036 , 38.494977 ,
256115062 , 341.303217 , 8.627246 ,
103613119 , 172.841038 , 11.423012 ,
170302066 , 341.174401 , 35.731791 ,
557708235 , 234.577391 , 1.227642 ,
316306169 , 211.800334 , 24.243359 ,
241913214 , 248.854557 , 42.714934 ,
286706086 , 41.929907 , 4.083381 ,
200609202 , 182.548013 , 0.970453 ,
266813075 , 36.996489 , 8.40749 ,
435616214 , 180.537705 , 2.223978 ,
419511030 , 213.090262 , 39.560716 ,
322202161 , 229.969147 , 35.665254 ,
284908099 , 133.099127 , 28.402886 ,
404009005 , 166.488266 , -3.291084 ,
437101121 , 193.501432 , 1.258629 ,
298102154 , 185.51835 , 31.548935 ,
363808031 , 345.132346 , 12.919462 ,
451101115 , 159.329339 , 11.919805 ,
457012057 , 199.633039 , 34.548299 ,
505910041 , 356.194288 , 3.984445 ,
434707095 , 181.124677 , 15.872667 ,
118607123 , 227.308317 , -3.49473 ,
332416198 , 130.21443 , 6.363314 ,
566706021 , 221.152016 , 28.980782 ,
105701070 , 194.297866 , -4.593634 ,
102709247 , 196.290264 , 21.531541 ,
462216155 , 230.409167 , 29.54242 ,
344008184 , 224.458705 , 45.453916 ,
190412080 , 122.61542 , 24.015646 ,
336703066 , 193.8367 , 38.230982 ,
573816171 , 256.60669 , 33.791752 ,
152509024 , 233.954182 , 40.844879 ,
346602078 , 200.871843 , 34.814636 ,
145206085 , 203.817824 , 30.721205 ,
448408033 , 154.168815 , 21.29435 ,
564210107 , 198.425174 , 20.353245 ,
299708108 , 187.54582 , 26.123879 ,
219412116 , 233.71295 , 29.470098 ,
474106232 , 330.334817 , 9.379479 ,
50609115 , 267.318201 , 6.668771 ,
435811196 , 226.712594 , 24.779535 ,
409212204 , 178.461171 , 7.851769 ,
174401243 , 111.87661 , 32.70759 ,
149416211 , 183.739299 , 44.289232 ,
484803045 , 339.389142 , -3.760985 ,
564113198 , 172.008028 , 28.235914 ,
343602186 , 221.211406 , 11.594655 ,
111406149 , 183.140181 , 24.085088 ,
335112058 , 166.029485 , 1.800882 ,
188105119 , 105.04641 , 25.426248 ,
142016099 , 206.194119 , 6.671753 ,
434712032 , 180.653935 , 19.182622 ,
275111152 , 160.156135 , 20.355825 ,
174202191 , 42.470548 , 31.323707 ,
51313058 , 200.467595 , 27.753187 ,
206502084 , 187.740598 , 2.684052 ,
96206216 , 186.891081 , 4.561482 ,
441404185 , 220.605122 , -2.779421 ,
285002205 , 170.468647 , 31.173726 ,
96116224 , 168.633129 , 8.255782 ,
337312055 , 238.543991 , 39.425913 ,
457601138 , 267.820531 , 20.789762 ,
449704220 , 213.373175 , -2.464725 ,
148716162 , 249.35405 , 56.623188 ,
269204193 , 47.521841 , 6.832772 ,
228702183 , 159.74886 , 41.951138 ,
25712137 , 185.680732 , 57.721302 ,
19304212 , 170.104856 , 28.746264 ,
68502097 , 336.41616 , 0.81359 ,
72409048 , 351.229853 , 2.827811 ,
151011187 , 255.170486 , 41.143578 ,
103806176 , 124.48278 , 25.304143 ,
353706104 , 54.253382 , 19.59482 ,
438303115 , 215.534511 , 36.75223 ,
527004086 , 174.824477 , 44.242165 ,
552508130 , 244.254908 , -2.556389 ,
29401166 , 184.583483 , 28.64204 ,
133706190 , 238.993937 , -1.658374 ,
142211059 , 219.403206 , 11.401808 ,
157010213 , 337.575773 , 11.367199 ,
133801023 , 113.44569 , 24.738169 ,
461802200 , 212.727544 , 13.818551 ,
447416172 , 148.671422 , 7.527643 ,
8304069 , 51.338841 , 5.21291 ,
335705200 , 167.358654 , 19.197002 ,
118603240 , 225.106228 , -2.417004 ,
406213174 , 198.444533 , 5.984669 ,
155403241 , 267.947611 , 53.245924 ,
118605248 , 225.546623 , -3.016373 ,
449312025 , 236.875495 , 5.679549 ,
202013234 , 188.972218 , 15.047376 ,
187607170 , 22.414962 , -4.152694 ,
275112036 , 161.902272 , 19.980967 ,
501305232 , 46.048341 , 16.898913 ,
555215199 , 106.76067 , 61.512584 ,
498508102 , 164.560243 , 35.844777 ,
267312144 , 26.228678 , 27.301456 ,
491903005 , 152.73886 , 21.011926 ,
267409185 , 51.058695 , 3.988093 ,
144315126 , 253.05232 , 15.960979 ,
331401063 , 184.304384 , 3.775433 ,
121003193 , 219.97845 , 26.311878 ,
236406086 , 192.45646 , 40.29842 ,
450202051 , 205.253133 , 15.690681 ,
32003002 , 186.13113 , 26.75643 ,
150207155 , 209.200414 , 50.997801 ,
335210190 , 203.634381 , 21.676039 ,
135806039 , 138.639546 , 14.523709 ,
137903106 , 245.79622 , 1.872801 ,
18701032 , 27.652187 , 0.47605 ,
105513133 , 154.176324 , 19.330104 ,
418207221 , 57.208351 , 17.784884 ,
268212060 , 29.673385 , 42.573113 ,
354413014 , 290.379225 , 49.455544 ,
4701018 , 346.156119 , 25.783302 ,
155103012 , 236.038032 , 46.472377 ,
487214244 , 151.847385 , 2.287953 ,
402815159 , 73.094136 , 16.294497 ,
566715040 , 219.986509 , 31.260468 ,
407613082 , 180.738679 , 3.228617 ,
121810122 , 187.283941 , 51.35599 ,
461113006 , 244.258189 , 22.376031 ,
267409119 , 50.135046 , 4.33796 ,
437209058 , 241.217499 , 51.628913 ,
457912182 , 225.944253 , 38.20757 ,
129414181 , 109.58901 , 10.657427 ,
501007203 , 173.397274 , 31.200437 ,
483501081 , 37.0586 , -0.072202 ,
66603036 , 359.142166 , 11.700626 ,
461709075 , 273.087718 , 21.325988 ,
154706147 , 270.887646 , 42.214729 ,
470411065 , 335.309774 , 14.195579 ,
484210125 , 349.78773 , 8.29725 ,
230303187 , 239.219529 , 31.315706 ,
569507160 , 275.554246 , 22.476172 ,
558006089 , 211.011729 , 20.365777 ,
462110182 , 298.305432 , 13.572651 ,
209005138 , 42.078792 , 23.975559 ,
141611078 , 260.849899 , 38.612656 ,
144701168 , 254.357215 , 30.686633 ,
212201074 , 192.597556 , 1.130339 ,
150702083 , 178.957372 , 34.175013 ,
41715063 , 180.62791 , 0.200862 ,
355111238 , 300.051858 , 47.561819 ,
8310234 , 49.14837 , 4.568464 ,
346406086 , 191.060509 , 3.975116 ,
141809189 , 163.499094 , 11.311236 ,
242010129 , 279.550453 , 58.589396 ,
319710167 , 191.351754 , 18.301905 ,
462010205 , 260.628058 , 49.979224 ,
103613217 , 172.941756 , 10.89862 ,
573009030 , 199.521108 , 33.075462 ,
557604183 , 156.974796 , 29.439017 ,
584103077 , 212.840669 , 32.999541 ,
66907005 , 320.651019 , -4.607201 ,
566804147 , 245.46107 , 32.109269 ,
419405095 , 170.631365 , 9.084552 ,
145112018 , 187.80665 , 49.818064 ,
134010074 , 152.271043 , 24.931004 ,
132116168 , 180.642322 , 14.614945 ,
500502124 , 198.259354 , 47.397301 ,
214409008 , 188.359192 , 14.786184 ,
435001191 , 101.40546 , 42.094878 ,
211905145 , 61.156941 , 31.416833 ,
186407220 , 66.471966 , -8.223263 ,
341513243 , 253.534628 , 5.558081 ,
203004041 , 183.906604 , -2.905176 ,
285402250 , 44.322872 , 3.723743 ,
267413123 , 51.594257 , 4.140902 ,
281912193 , 4.261818 , 38.480356 ,
22701166 , 186.825534 , 48.064198 ,
121815201 , 190.53058 , 53.065327 ,
558309143 , 229.190125 , 29.608534 ,
163401146 , 46.760243 , 35.109183 ,
145206030 , 204.243099 , 31.084276 ,
121502061 , 145.848958 , 43.517182 ,
48304163 , 184.46947 , 28.344969 ,
79015217 , 131.058166 , 20.094922 ,
333606112 , 147.673876 , 30.263451 ,
206509159 , 189.890626 , 5.067221 ,
328504086 , 234.899323 , 24.041529 ,
156110175 , 264.425309 , 31.979052 ,
285407136 , 47.413512 , 4.108776 ,
106204088 , 54.481293 , 25.5671 ,
104105095 , 176.468111 , 11.233546 ,
546403124 , 152.141127 , 9.740939 ,
419513009 , 215.191668 , 37.944407 ,
200601032 , 181.481479 , -1.413246 ,
450707094 , 221.526038 , 16.712319 ,
202015183 , 187.154022 , 15.263739 ,
232608126 , 226.8 , 1.313956 ,
50506087 , 248.146695 , 36.938609 ,
109238 , 333.622112 , 0.527558 ,
78904127 , 131.386397 , 18.559842 ,
527215007 , 221.305753 , 2.994996 ,
558002069 , 208.320418 , 19.365801 ,
8601009 , 2.398483 , 2.617539 ,
482901077 , 43.409753 , 0.012765 ,
32604169 , 192.715221 , 56.136168 ,
333416165 , 211.779727 , 47.869305 ,
202404036 , 161.265915 , 2.874219 ,
462007180 , 265.562978 , 49.411017 ,
121602164 , 143.886331 , 43.795119 ,
118503188 , 225.449234 , -2.143911 ,
434814138 , 213.380479 , 1.170782 ,
281016223 , 18.51255 , 30.345907 ,
309713222 , 221.30683 , 18.65008 ,
106812104 , 190.163016 , 34.470596 ,
353512012 , 19.465745 , 48.768155 ,
566513036 , 233.918537 , 5.959502 ,
448213218 , 160.696431 , 21.734282 ,
183713049 , 120.14907 , 27.544767 ,
584001093 , 193.796765 , 31.598043 ,
200013036 , 42.626022 , 9.022289 ,
249801043 , 55.627404 , 17.409309 ,
342013095 , 167.129289 , 3.581195 ,
371204250 , 25.820228 , 5.55538 ,
244106225 , 166.852476 , 2.639511 ,
286704039 , 40.158888 , 4.949224 ,
66916024 , 318.235809 , -1.640687 ,
439307141 , 200.204587 , 12.079867 ,
468713015 , 12.220531 , 35.948957 ,
350404200 , 278.204711 , 29.524608 ,
94014044 , 134.477712 , 10.83713 ,
187913250 , 150.339232 , 28.149533 ,
336912193 , 137.129758 , 1.733262 ,
226816027 , 155.349644 , 19.052726 ,
371207040 , 26.063437 , 3.804652 ,
473512051 , 28.646536 , 10.373264 ,
406514165 , 48.082085 , 15.750088 ,
558002239 , 208.174465 , 19.60465 ,
341205069 , 164.201736 , 18.969089 ,
8804178 , 136.711413 , 26.355879 ,
457510249 , 236.928267 , 2.10493 ,
144507017 , 196.171579 , 26.459039 ,
449715175 , 212.173752 , -1.813355 ,
456912010 , 188.698215 , 37.959182 ,
106002207 , 159.162242 , 16.302602 ,
450815044 , 242.525132 , 46.183575 ,
334114123 , 106.42205 , 41.578481 ,
399010014 , 174.778533 , 32.272213 ,
228714208 , 159.26208 , 43.557903 ,
434813006 , 217.423718 , 0.776091 ,
231106076 , 184.848536 , 31.213449 ,
422102243 , 196.207305 , 3.805945 ,
140011041 , 189.920851 , -3.529713 ,
388412103 , 23.972202 , 8.748871 ,
19205028 , 108.73565 , 26.934074 ,
211612116 , 151.392294 , 12.510247 ,
121907033 , 199.466763 , 17.302182 ,
143509047 , 203.477676 , 48.680317 ,
527709146 , 191.710611 , 30.795369 ,
407010131 , 170.118963 , -4.448958 ,
241812085 , 202.225817 , 6.026236 ,
142506174 , 148.913554 , 18.00539 ,
223904052 , 192.499766 , 13.854692 ,
335714083 , 167.14327 , 21.046919 ,
546412043 , 154.476186 , 11.132826 ,
40314091 , 180.57259 , 27.176191 ,
504413026 , 193.22468 , -2.442949 ,
51508008 , 257.809033 , 15.384258 ,
571609051 , 173.056738 , 16.756699 ,
531516249 , 214.825513 , 10.113526 ,
449616205 , 184.735816 , 3.696387 ,
422204188 , 221.57941 , 2.147658 ,
213110078 , 137.287435 , 36.046769 ,
153207164 , 213.133744 , 47.496418 ,
388513027 , 53.84855 , 0.367862 ,
336303159 , 217.115681 , 22.518561 ,
26714107 , 165.122765 , 33.526806 ,
341210107 , 162.504682 , 19.292064 ,
53116030 , 233.08891 , 54.296959 ,
397310043 , 13.804489 , 1.647182 ,
403709223 , 197.494805 , 54.213438 ,
433509085 , 150.056748 , 7.531823 ,
500003236 , 30.521427 , 1.091152 ,
337708226 , 195.214302 , 16.946354 ,
173306040 , 344.115977 , 7.609514 ,
401801001 , 198.981286 , 16.67716 ,
213216103 , 171.146817 , 24.279993 ,
485901096 , 352.086513 , 17.82046 ,
203502064 , 60.803601 , 32.573163 ,
523515026 , 201.725998 , 32.51818 ,
558811142 , 209.892246 , 33.80328 ,
32516190 , 154.855126 , 47.778272 ,
104309224 , 38.58683 , 4.017012 ,
78203110 , 338.34046 , 7.859421 ,
367614095 , 344.900158 , 2.214345 ,
498603144 , 21.410307 , 5.861891 ,
507204045 , 175.798931 , 28.492388 ,
355007121 , 356.943534 , 8.763833 ,
483906132 , 9.609137 , 33.433552 ,
232711071 , 268.123198 , 11.758877 ,
567316048 , 232.466603 , 12.984781 ,
451316231 , 206.260079 , 11.918401 ,
551906062 , 155.452323 , 27.990034 ,
125807081 , 218.971482 , 34.581661 ,
400908079 , 154.342041 , 36.319559 ,
19006037 , 184.783755 , 27.210949 ,
582412153 , 236.067231 , 45.119339 ,
211602053 , 149.148108 , 9.307212 ,
566307111 , 163.550607 , 9.088045 ,
341215173 , 163.773266 , 20.95982 ,
388601067 , 51.367605 , -1.871852 ,
153203081 , 209.86228 , 49.210226 ,
338308102 , 203.62105 , 35.456545 ,
277812084 , 28.192241 , 28.000852 ,
52305219 , 226.28296 , 24.850601 ,
457602106 , 266.815486 , 20.241862 ,
242110146 , 209.543745 , 37.048502 ,
572212010 , 208.647994 , -1.224184 ,
343510103 , 181.373036 , 16.670996 ,
461214068 , 278.664449 , 37.253517 ,
422114018 , 195.119346 , 6.288172 ,
282205112 , 56.145782 , 18.778198 ,
441109044 , 226.482765 , 3.060102 ,
545216122 , 203.874214 , 35.341145 ,
584002093 , 191.473146 , 31.868154 ,
210807024 , 149.266731 , 13.09142 ,
421604118 , 222.271538 , 22.230579 ,
566408178 , 203.297256 , 46.729168 ,
232712005 , 268.961597 , 11.267874 ,
557704005 , 233.57609 , 1.40397 ,
237909069 , 245.919675 , 20.767482 ,
300502241 , 170.998697 , 28.896123 ,
527701105 , 190.476325 , 28.276502 ,
105007068 , 39.116131 , 1.753323 ,
232007226 , 215.083453 , 21.727141 ,
456007170 , 157.305919 , 8.401261 ,
507910053 , 157.596558 , 31.392128 ,
424805168 , 182.92322 , 19.635375 ,
8410109 , 120.711796 , 5.76574 ,
104803003 , 165.906932 , 14.750368 ,
555202140 , 104.95579 , 59.200032 ,
337206203 , 208.770003 , 29.885607 ,
278915038 , 37.191405 , 3.337008 ,
343108123 , 206.680389 , 21.57357 ,
388615005 , 51.33589 , 1.009371 ,
457504235 , 239.18599 , 2.254078 ,
129509067 , 152.692052 , 53.52084 ,
105516010 , 150.278506 , 19.68338 ,
264905020 , 341.738888 , 28.950954 ,
150905092 , 225.932403 , 53.201628 ,
457301036 , 258.112877 , -1.830344 ,
152512021 , 234.636923 , 42.061676 ,
422104166 , 196.594241 , 5.100042 ,
213207075 , 173.047069 , 20.998418 ,
564809243 , 161.730181 , 18.456771 ,
110310150 , 205.549885 , 28.422522 ,
545209015 , 205.525791 , 33.911969 ,
449616115 , 185.942943 , 3.749881 ,
143116093 , 258.128423 , 41.389997 ,
584716204 , 170.27429 , 31.953702 ,
144816021 , 257.193589 , 49.54386 ,
546706074 , 255.565399 , 14.85097 ,
439301226 , 197.627655 , 11.088975 ,
144202151 , 194.33654 , -1.110374 ,
105501048 , 151.987229 , 16.540362 ,
369305146 , 44.235065 , 7.371712 ,
7814141 , 150.276182 , 0.476354 ,
78205208 , 339.09961 , 5.947355 ,
462006195 , 266.084482 , 50.215833 ,
285308248 , 11.085407 , 19.660942 ,
207151 , 45.772357 , -2.802388 ,
387116060 , 43.315591 , 22.271547 ,
527116216 , 204.244077 , 24.527698 ,
563012203 , 175.246887 , 48.752154 ,
133301075 , 109.24898 , 29.376023 ,
461603172 , 219.958029 , 40.526513 ,
507507029 , 27.470375 , 15.929473 ,
404013250 , 167.26801 , -3.152525 ,
470111065 , 20.792885 , 20.490657 ,
500013184 , 33.792469 , 2.354617 ,
507113166 , 177.375715 , 28.814082 ,
584707069 , 173.820276 , 28.98876 ,
419908188 , 190.335849 , 38.005525 ,
552009234 , 167.400242 , 25.780715 ,
219405121 , 231.754486 , 27.36694 ,
269807223 , 355.441978 , -0.556223 ,
497008231 , 158.735342 , 50.678582 ,
36710037 , 202.40451 , 59.028024 ,
582815065 , 186.744221 , 34.024406 ,
547809149 , 213.183193 , 28.659985 ,
449612114 , 188.235406 , 3.573973 ,
212312249 , 193.721361 , 5.179879 ,
144703207 , 253.287911 , 32.693822 ,
77608020 , 341.233316 , -4.061539 ,
438614157 , 148.71751 , 46.720024 ,
120206243 , 211.752421 , 16.01567 ,
102601134 , 166.97234 , 12.299298 ,
336306148 , 220.271362 , 21.879934 ,
28615006 , 45.735029 , 29.472016 ,
403108199 , 188.826496 , 9.225477 ,
401103159 , 169.249175 , 5.145985 ,
404111235 , 184.175752 , 18.460016 ,
218815197 , 114.27691 , 34.039255 ,
172301025 , 38.178507 , 1.178384 ,
500410159 , 165.58104 , 31.832711 ,
182903123 , 5.398474 , 4.481533 ,
571210047 , 205.380266 , 12.342574 ,
141201123 , 149.809378 , -2.554059 ,
266715120 , 4.376489 , 2.478339 ,
207403165 , 135.90465 , 1.515993 ,
41812219 , 210.750846 , -0.24933 ,
173402206 , 20.177604 , -4.232603 ,
141816035 , 160.841146 , 12.385723 ,
285407228 , 46.489647 , 3.313771 ,
105714008 , 192.685167 , -1.769165 ,
371111197 , 15.45984 , 9.503015 ,
286715229 , 39.744614 , 5.11043 ,
125608041 , 157.562621 , 10.203947 ,
187708233 , 63.556829 , 1.887649 ,
359712023 , 352.131169 , 27.894274 ,
437608012 , 192.813415 , 12.769622 ,
271304204 , 52.646574 , 36.366068 ,
435104047 , 137.653343 , 4.216011 ,
50816203 , 208.90809 , 11.238145 ,
241503163 , 225.947392 , 33.803991 ,
133115213 , 241.330661 , 6.815808 ,
266710131 , 1.948323 , 1.643158 ,
451414072 , 241.49334 , -1.543101 ,
18309113 , 164.09193 , 50.100054 ,
462210087 , 229.132652 , 27.546034 ,
371616150 , 315.671924 , 17.466056 ,
439205224 , 166.858188 , 35.682875 ,
368604062 , 46.738594 , 13.523681 ,
418512237 , 149.329312 , 16.874206 ,
546706163 , 255.396846 , 14.245844 ,
290008222 , 167.667811 , 8.868898 ,
