name,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,pmra_pmdec_corr,dist
S44,3648838772542224768,219.74369050620945,0.07739154340372252,-2.4439122468330714,0.07531367412770393,0.032235960203180654,0.10474150668672283,-0.7802357650499571,0.14850122348186112,-0.6258717961034268,0.1393887685006366,3921.3601844662667,4.136843653991348,16.704773,1389.238050685521,11.428974780762335,1.6477919,,,NOT_AVAILABLE,4285.9375,0.407,-0.2571111,1.5675653132059147E-4
S45,1045175966450342016,149.92474081337775,0.05728088736213475,55.88413105600676,0.08766501591743356,-0.23909137057910132,0.1023360830404358,0.46275387736150153,0.11642552947482081,-2.1150823618575214,0.15080258379571376,2470.121302897668,2.179831491204124,17.20657,1224.392792085441,9.542673855629175,1.0176601,,,NOT_AVAILABLE,,,-0.07317968,7.364187329549353E-5
S46,1659004789655171328,205.9098744882054,0.08240014014988536,58.558006973026764,0.06273117866606744,-0.047353074193726176,0.090087467789744,-1.9184965200757185,0.16189704925180923,-1.1312777449000868,0.11170708267245982,2066.9506130251543,2.3809348651413744,17.40004,1050.701717420957,10.62306957517756,0.9535637,,,NOT_AVAILABLE,,,0.009715349,1.1511291549159339E-4
S47,6917506766826577664,315.2370986218552,0.21479638425916228,-0.27288577273063136,0.10718275877950388,-0.06757483925228075,0.21122706919352996,0.21012353634621422,0.3990110926989345,-1.5941834537752062,0.26864161879275167,1222.4754004939048,1.9921540063228427,17.970266,,,,,,NOT_AVAILABLE,,,-0.15638879,1.023684160593135E-4
S48,2689218941176137856,319.2270131983552,0.07928638052093318,-0.9974883309833585,0.06993281973653685,-0.17883363356897616,0.09777752207458126,1.1251633630919498,0.15318489084280698,-2.137359477827497,0.12232837764527359,3766.5333649470463,3.2798949094651197,16.74851,1729.3497968884976,9.717373907999356,1.1745834,,,NOT_AVAILABLE,4908.5,,0.10139784,8.756976479099299E-5
S49,1511962358029639680,212.53108302972305,0.027424612871260842,51.58713525209367,0.02652230765072358,0.043530077305561785,0.03435621529615503,-2.709343349964704,0.049557343505026094,-1.2105615796663445,0.0490792221834426,8137.455067065176,4.015287312913293,15.912145,3842.6564436900717,14.64230080373136,1.1000357,,,NOT_AVAILABLE,5025.6665,,0.12072693,9.744491579794662E-5
S50,877982647783894912,120.61320852385208,0.0565939193930405,31.458004929448006,0.038268108032357556,0.14998481804993166,0.07243448459998099,0.7289340085374707,0.11018146287150689,-2.798082713061716,0.06911736019720861,5752.484537354802,4.3748966950816905,16.288727,2615.5446936038607,14.648118146881835,1.1948681,,,NOT_AVAILABLE,4872.0,,-0.035310544,8.683075942540084E-6
S51,3264663091900261888,53.60113411819086,0.07775924340950381,0.8616643678262164,0.0703497084542282,0.015216915382258268,0.09755650370969683,1.67785672410382,0.17461155553552613,-0.9695440873389506,0.16466596977122194,3396.850744953538,2.959362134617235,16.860674,1486.650690035593,21.801988048148026,1.3045464,,,NOT_AVAILABLE,4758.77,,0.37011966,7.286528695326933E-5
S52,3265893067454552320,49.7393251100263,0.06735012007297816,-0.09740155441608664,0.05819717432330645,0.09176434636321243,0.07956156478730908,0.12195829940021821,0.12739090820270182,-1.9843085168873822,0.11874601764478318,4101.936312115892,3.6487370286204577,16.655893,1554.5637537462705,16.128904702813067,1.5294094,,,NOT_AVAILABLE,4400.6665,0.6917,0.19366303,2.515792182992672E-5
S53,3266293388471043712,46.54597900465119,0.05956832506865705,-0.6100353224873342,0.05331985835598195,-0.07414358455078487,0.06984975684406268,-0.02972225087423934,0.1289558866826777,-2.239058581244638,0.12464645987225631,6028.58005795546,6.0403151393114545,16.237827,2305.810746924269,38.52584859520362,1.5147076,,,NOT_AVAILABLE,4374.0,,0.05947615,8.653146905612707E-5
S54,2497835228530594688,43.42836306705258,0.1149424146443362,-0.7662151791023633,0.11244807437808473,0.03682999902707149,0.1364939332250139,1.3832648235307197,0.2413020531275803,0.020453206052649994,0.23193057466308112,1422.3310340286014,2.553553280910601,17.805864,679.3284251932592,10.952752771172397,1.105772,,,NOT_AVAILABLE,,,0.05869239,1.0571263507823918E-4
S55,2498368977001604096,43.44342363979242,0.11967435908683426,1.052761308777794,0.18556048420479743,-0.014650339567696593,0.2542184057720455,2.080054116369395,0.21281186482981462,-1.9903500060233663,0.24719978815686489,2171.4366783431856,3.018589189943277,17.346498,1017.9127595622017,15.692224938008767,1.1374111,,,NOT_AVAILABLE,,,0.43938538,4.539003788117373E-5
S56,2500093006938930816,37.82029403392404,0.0904260052540091,-0.7331658947748851,0.07304761132462419,-0.0038106941150968104,0.09915184022097157,-0.4510768513796425,0.19771397370038749,-2.5331872863242437,0.15552543375805056,2911.3550824021445,3.8058608828562055,17.028128,1278.1715329171589,10.137102838695746,1.2368164,,,NOT_AVAILABLE,4954.49,,-0.14202835,6.616720654702051E-5
S57,2499949009570468224,36.64889586149781,0.11000189193520042,-0.7783186667949195,0.09602092292180256,0.1349097489757332,0.13356159140164178,-0.3178200743830428,0.21846790900247742,-2.624526795112963,0.18720506690054242,1951.660594940191,2.4225884524910706,17.462355,892.9415166623119,8.863269679481796,1.1789322,,,NOT_AVAILABLE,,,-0.03135358,1.913235395569786E-5
S58,2500908917581214080,34.50776019219629,0.07557004220976742,-0.4364561616822223,0.07092756844749065,0.10707566725824101,0.08809577697031347,0.14860998925144406,0.16282904590478187,-1.8867702627356655,0.15830043741658453,2660.0875074302494,3.159152749209411,17.126125,1186.6943788194774,26.69643134635841,1.2638645,,,NOT_AVAILABLE,,,0.25048193,8.232522466393033E-5
S59,2501154344897096192,35.31276535352292,0.17773897182737253,0.7320763859313812,0.1142822638895073,0.24550779500118258,0.1775266005522232,0.015751184469833028,0.2686802287810628,-1.917871837107565,0.2019592584733541,2094.063180531326,3.542073115459957,17.385891,953.9107297283516,16.51578897515499,1.154604,,,NOT_AVAILABLE,,,-0.029182969,4.193179180733355E-5
S60,2494681661678522752,34.513749398494156,0.08298188296097377,-1.0182392360819572,0.0649954390948802,0.09125160092396778,0.10180237006020709,-0.9139324415093375,0.13557257598769915,-4.873306065078457,0.11466821895904644,7183.051127089068,7.884761545691285,16.047594,3516.7928878517437,27.8209496864943,1.0682955,,,NOT_AVAILABLE,5098.7476,,0.08139176,6.305381968210987E-5
S61,2494711687794499072,34.40526254240134,0.16064138551532745,-0.6911236480816721,0.14914409362747283,-0.12531981273296475,0.194936322977971,-0.301226616259286,0.31782542556614074,-1.8286740929032421,0.28760859228813945,968.3115674658549,2.073316359313066,18.223328,478.42902802693243,17.529235301817916,1.0953522,,,NOT_AVAILABLE,,,0.2508911,6.685919157808078E-5
S62,2513070920638245120,34.15669986887996,0.06471928734916263,0.6655894113099312,0.06242473895116179,0.10392014335249487,0.07701418779150461,-0.04554597363336814,0.13150451257272855,-2.1170578576846846,0.12477217703815617,3995.1093571362817,3.46177292224436,16.684544,1946.833069561948,28.58104224138838,1.0862446,,,NOT_AVAILABLE,4988.0,,0.3057067,8.94261879967635E-5
S63,2506528242338061184,31.767632886115667,0.07534187788100453,-0.783126006554561,0.06789883114051679,0.08509745572634438,0.09730310669776218,-0.2897907738956697,0.14148384323062363,-1.70696850381926,0.13105359522858,4755.39288336461,4.442142844059604,16.4954,1799.252831781166,9.472362973731641,1.5203571,,,NOT_AVAILABLE,4397.06,0.5995,0.06728557,8.099449051792457E-5
S64,2507240352210589184,32.310751861381206,0.09413012573937996,0.11920062781506177,0.0636576916063515,-0.22969466647157413,0.10545135367108352,-0.4692534877414276,0.14587761858698794,-2.34908890830026,0.11342074841566868,5008.857112604483,4.501615340061502,16.439018,2227.0264351342516,14.058897805224964,1.229785,,,NOT_AVAILABLE,4869.25,,0.101776384,5.1865084929174633E-5
S65,2507057352244031872,32.739321847769375,0.07919560413652874,0.1596340674742027,0.06887701450328229,0.033592697623286386,0.08846314010311396,0.05303712520680646,0.1653547610303027,-1.9466738705064108,0.13865541164558864,3038.3890566282425,2.6276791992292305,16.981758,1319.6860694676436,12.824137266916978,1.2946892,,,NOT_AVAILABLE,4891.847,0.5073,0.16167344,4.046731852866652E-5
S66,2509193909495200512,26.671224575481695,0.07216050466658733,-0.3200121835256974,0.04518260771205937,0.07934284835391306,0.07636580298755928,0.9921094055090347,0.11925665048150517,-3.005920107071376,0.0953423710940723,8313.778474363742,4.820704488286562,15.888869,3606.4879455152554,9.94785876657802,1.2831173,,,NOT_AVAILABLE,4834.21,0.289,0.22497311,2.7432610107939783E-5
S67,2509707828102123520,23.471913250345015,0.0436593739466382,-0.6803618791298923,0.0342049297023983,-0.03941023586843397,0.051366933619732005,-0.419558427352245,0.0995414244169137,-2.4239747378279874,0.06714988291698694,11837.795478355627,8.156127756682691,15.505189,4536.4156243364405,12.066692778371674,1.512454,,,NOT_AVAILABLE,4478.0,,0.2925364,4.03708976964449E-5
S68,2533881617735303680,21.452600924987156,0.09827740605641926,-0.6200742992752676,0.07066805251285632,-0.26849759814760277,0.11284855949628268,0.5858898082592165,0.1937985748943325,-2.7170598333074403,0.14968176626197305,2540.6957877405507,2.8935597370630672,17.175983,1248.2815746971328,18.03470720966242,1.0408554,,,NOT_AVAILABLE,,,0.27895197,7.430026417155332E-5
S69,2558354929798909184,21.86981759754376,0.09357911324292954,1.0005817334490195,0.04473534556296855,0.051633164754404,0.09193290500506472,-0.8095339691724734,0.18060592296270975,-2.452136045221473,0.08374017246837384,6258.6770466803155,7.031362404637558,16.197159,2740.9896865562177,16.33192577424438,1.2688074,,,NOT_AVAILABLE,4896.4,,0.21089488,8.364126435445622E-5
S70,2535186982851084032,20.27569712975971,0.07987231403401919,1.1881655280956411,0.05510622837481991,0.1340075347283927,0.09499861740488809,-0.6470785805063813,0.15947491445700596,-2.6266203918818682,0.11116174907881918,3480.5518229251375,3.798142641584123,16.834246,1523.5607298968193,11.75189558380176,1.2516651,,,NOT_AVAILABLE,5069.0,,0.34386218,6.561052606842559E-5
S71,2535768761941375104,14.300986365738188,0.07274517399041133,-1.0926229278672752,0.04648473270784784,0.002451829695558871,0.08071431600152629,-0.8639525546530602,0.1456255465459363,-3.0160082973531086,0.09297822016086478,4888.096043767985,3.2404424384610255,16.465517,2245.70984245321,9.530257579385687,1.1682863,,,NOT_AVAILABLE,4902.955,,0.33111218,2.6684522877414273E-5
S72,2544960576070555264,2.752387357626234,0.08451888996269358,-1.0839891895186387,0.06696533048073895,-0.045073640082973675,0.11869525576501946,1.618122280375428,0.2016611040784196,-2.951442683526009,0.1267645207365963,4124.853107240541,3.6164545786178963,16.649845,1931.525462390967,9.457810451031637,1.13377,,,NOT_AVAILABLE,4962.7134,,0.3637698,1.6626888426378326E-5
S73,2545876847213486208,1.6735917146874955,0.14796778993076834,-0.14449438370720638,0.13463568826312491,0.1638416513697129,0.2060332629092533,0.32183097772404545,0.32966534337471587,-0.007680287610579891,0.23105206199228212,2017.1775026670475,2.3357248358729397,17.426506,941.372100042616,12.903549420337516,1.1399212,,,NOT_AVAILABLE,,,0.518019,1.0010702178518512E-5
S74,2738366698621495168,1.139773013167812,0.1529197574072572,0.9783453401123441,0.10131721304907526,0.10837241047618944,0.2034759856126225,-1.3713335033850742,0.32564775716690214,-3.1736142263334006,0.1871006851622256,1285.8262417743501,1.4858977147906083,17.91541,632.2473121278992,10.027552375995702,1.0792007,,,NOT_AVAILABLE,,,0.30740088,6.095001568280064E-5
S75,2642216468356799616,358.06459305613384,0.15291548258334672,-0.33341478333835556,0.07872911672190877,-0.18327030103771513,0.18896636409252612,0.3489676492623509,0.29025244565336367,-1.162946985304173,0.18572489101570647,1258.2694599978727,1.2359907961212993,17.938932,607.384464614105,7.060834809384598,1.1231651,,,NOT_AVAILABLE,,,0.26572666,1.0795750725947979E-4
S76,2674900379204502400,325.91008419779365,0.04649728607650822,-1.2221167148112402,0.03906406127352497,0.042154684654433866,0.05359888132759465,0.6150531335439179,0.08841121203742555,-3.588773617227563,0.07555638910556577,10043.929562348661,6.577721795857202,15.683606,4589.6092595194805,18.938330337049692,1.1798353,,,NOT_AVAILABLE,4869.3335,,0.067966096,2.2985453138557714E-5
S77,1729554193041960320,315.6069493480952,0.07126441267968293,1.01525280230511,0.06147034032049903,0.008036144772338914,0.09358292776909838,-0.4254378273802713,0.15070209829555256,-1.5418929183096137,0.127780232227094,4341.191219656732,3.468906687051656,16.594343,1802.4817445501553,10.375761841205398,1.3671856,,,NOT_AVAILABLE,5007.0,,0.22880712,1.5960877513785299E-4
S78,4227182850826271232,312.2020545838462,0.11473963390256545,-0.24334339076593214,0.10297796010601354,0.09692106980256109,0.13831255805933101,-0.6477487936281363,0.2289495511402203,-1.85155565471733,0.18196521420201905,1335.0846968796184,1.395754235944689,17.874594,659.4217119992987,8.70460389578893,1.0709858,,,NOT_AVAILABLE,,,0.4331934,7.256966138453524E-5
S79,4226501256695610368,309.5088933996705,0.16985858247911365,-0.9303088586550957,0.13158136427927747,-0.0267725722320516,0.22891696952740692,0.24792030876911925,0.359062727635518,-0.73653585014652,0.24023753620424074,885.6426918718305,1.3243555716859654,18.320219,425.37291877447655,7.728888900483964,1.1464367,,,NOT_AVAILABLE,,,0.3427974,1.069539982302007E-4
S80,4228199594139018752,310.5010361911163,0.08652720655056247,0.28799692575705244,0.06432187059780396,-0.10417200832884933,0.104832861582107,-0.22203556032502972,0.1841444169888657,-0.8902083244492879,0.12464006831905866,2270.0460902398795,2.0900545397495542,17.298279,948.5460849912037,9.14796173302448,1.3470993,,,NOT_AVAILABLE,,,0.21283981,1.638354274782411E-4
S81,2545270707069892480,4.940690091671167,0.06976506889403335,-0.10691278733095005,0.04994297535730553,0.1925265674322829,0.0953896980476324,-1.5118038756679746,0.19996885987178117,-3.1062954497563835,0.10611981826798501,4377.320916786436,2.5790238794718645,16.585344,1877.8305696929997,7.641115072486218,1.2967463,,,NOT_AVAILABLE,4952.26,,0.38275698,1.1322431528817759E-4
S82,2545584239682541184,4.623481964078391,0.09525418077413206,0.7556748018816095,0.07385729480272311,-0.44039521563800527,0.12058296440352398,0.008437469195373845,0.25678461419762477,-0.36167260320439154,0.17306753744810602,1697.7257188716437,1.4263646634329177,17.613697,632.0343059060273,4.803646034153009,1.5752335,,,NOT_AVAILABLE,,,0.30217755,3.09804617647033E-5
S83,2549078315835891200,11.496374234770807,0.10691255638096972,0.45215226398211206,0.06666013130651,-0.01856972579893919,0.12409285155097151,-0.7885944282333134,0.24941758839517217,-2.5488043132956735,0.13327646818143446,2320.9452539837616,2.0969029807746717,17.274204,1054.35919067986,7.958937243849054,1.1874943,,,NOT_AVAILABLE,,,0.44313797,5.826162954917634E-5
S84,2542546426494020480,9.003683474854842,0.04151737495246447,-1.0011963407494955,0.03057942897045472,0.04619136588928931,0.054029209758410676,2.6672362090337622,0.12030888375729383,-4.059395038364047,0.07323951765464456,11228.433118350245,4.180973201125644,15.562568,5335.211621181876,12.457449721677147,1.1084461,,,NOT_AVAILABLE,4987.0,,0.37106994,1.691452483877085E-5
S85,2542966783532818944,10.03068039144818,0.10746796227884305,-0.23045705762793245,0.08041019125536021,-0.13578034660304444,0.12953032973387973,-0.858368631644664,0.2754330228179358,-2.6752607440163865,0.14062464484650292,1961.831498966307,1.5579425734910546,17.45671,931.8655008070021,9.00945394022339,1.1172428,,,NOT_AVAILABLE,,,0.31759113,4.7205316223756795E-5
S86,2544297811078466944,8.217967172449917,0.11947415969046819,1.1230921358920463,0.08911321042104133,-0.14551249910967445,0.11674276190989394,-0.7049860574331055,0.33540323208396605,-2.8237541125934067,0.17542513098602056,3266.703599160451,1.9522442659413457,16.903091,1446.848566814592,11.127834974250964,1.2476826,,,NOT_AVAILABLE,4851.745,,0.6843529,3.376012446993489E-5
S87,2543994758185799680,8.148980037623108,0.13488470700972024,0.32911142615920164,0.10883913940664056,-0.1225989622549738,0.14168886743894943,0.38199525527194855,0.3404275757366225,-1.2553372127015654,0.252878687649237,1372.769418773853,1.3130228919128675,17.844372,638.1277679233239,8.28921279607139,1.1780167,,,NOT_AVAILABLE,,,0.5815342,2.299453382479192E-5
S88,2544108007883514112,8.372508312606156,0.07926105572190878,1.0274490002480696,0.060264397234056896,-0.07498975918264306,0.09124075406380507,1.354882043072525,0.20185444243104897,-2.7037384977405186,0.13340940336866144,3761.0033029346278,2.1277401015551183,16.750107,1758.2062804986163,7.189325863152978,1.1383018,,,NOT_AVAILABLE,4944.1265,,0.5172711,5.1705489204968514E-5
S89,2544184595739057280,8.894492958753482,0.0443359314087401,1.0262420843949107,0.03963601675160462,-0.005868447435476128,0.0470829199659542,1.5317473903143446,0.11571891737615908,-3.6677478337072222,0.08877571475520693,13300.041005376828,6.357528148007184,15.378734,6231.406890120562,18.810565520007817,1.1360607,,,NOT_AVAILABLE,4983.75,,0.5372058,4.26138807836723E-5
S90,2542968398440478208,9.659801502842818,0.0702306917582153,-0.4064871715380955,0.050560901939211096,0.02984307858383906,0.08704361339742245,2.131752906736005,0.16210470902952714,-1.6088140943739349,0.10051618470635601,4067.3651953491094,2.3429642957498515,16.665083,1918.1362872699647,13.036430279779635,1.1289024,,,NOT_AVAILABLE,4904.7437,,0.42023268,1.2927789116825559E-5
S91,2542484024912771200,9.289593632129929,0.12920781582131793,-1.0958675129717241,0.0919291704683647,-0.018596988874447693,0.1638627411166602,-0.666625988868784,0.33992012414438105,-2.562314347643036,0.23489564393548246,1560.3311521237292,1.6366005151832894,17.705324,803.2248974647974,9.084491601619263,0.9674206,,,NOT_AVAILABLE,,,0.4472138,6.777054225515495E-5
S92,2542822266474018304,8.65387173869712,0.055980659238852856,-0.29341896144612817,0.044618594793287156,-0.030471142824389456,0.05903090999268187,1.1493949134562778,0.14059835903652884,-2.2157406087971254,0.09615752679680947,10329.789039306945,4.187519214984052,15.653137,4559.770004962471,10.945263354092283,1.2549095,,,NOT_AVAILABLE,4883.25,,0.6020273,3.403837618071644E-5
S93,2543580963856397568,7.619874929368771,0.1302315057894771,-0.12850207355278231,0.0845624254686713,0.015767449747883418,0.17394314621690515,-0.9351385138641393,0.413945040279946,-2.936417932371123,0.18358391278744893,2066.575123118973,1.8124990219349595,17.400238,982.9318670062901,13.78817203565991,1.12537,,,NOT_AVAILABLE,,,0.3553962,2.5156201881667573E-5
S94,2543993005839145728,8.209410175488188,0.2532500667612948,0.262607558879765,0.18945435234437535,-0.19867299765052002,0.2899918194551569,-0.2226588239082573,0.6438432011035726,-0.8122899491913854,0.36754717835425826,752.9451910799006,1.1711738683948318,18.496458,375.5354550783895,5.041519519543513,1.0797806,,,NOT_AVAILABLE,,,0.54957384,1.26729800997313E-5
S95,2543260898597436416,9.191688976588326,0.1750642001974422,0.40436241963063896,0.1310708861163565,0.17414035171101486,0.22751344323344744,0.6308284027366884,0.5188039024406542,-0.5920365517472028,0.3023371659434469,1080.1495993951442,1.7878108246978843,18.104656,479.6936644526018,8.264386265315773,1.2336216,,,NOT_AVAILABLE,,,0.46778893,3.9155076457831786E-5
S96,2677611912317424128,335.19492273064645,0.055795068882533216,-1.2189327429522467,0.06088434013335427,0.11314280713887033,0.06497999572684128,-0.2608666083376935,0.09592187965271802,-6.230829187636977,0.10020369775331339,7945.17880252593,8.083517633540385,15.938107,3712.2329616965376,48.77634069510364,1.1630487,,,NOT_AVAILABLE,5005.0,,0.31692728,3.988513340304951E-5
S97,2677873561725089024,334.82792720892957,0.18162654883298068,-0.4789466441055456,0.1004556645649689,-0.11565931344913966,0.21991271609233215,1.1571304212617828,0.17844955683307068,-1.5966069288554923,0.20221777438728566,4315.233388100662,3.977984058970689,16.600855,1949.3076994301723,22.286704819519255,1.2137432,,,NOT_AVAILABLE,4857.3335,,0.45130974,5.401198716686148E-5
S98,2679233103557367808,335.44593613985785,0.2789493710933627,0.853601595549017,0.34506326829478057,-0.6353666993139084,0.2990032500822055,0.8973034976045602,0.5333126066806295,0.32932182817790345,0.5373768490002552,666.8106520687958,2.1595605938694002,18.628359,304.8927007659705,6.987369903933863,1.2608547,,,NOT_AVAILABLE,,,0.31243697,6.387236285463619E-5
S99,2678499252560782720,335.96559109072183,0.10232467194688523,0.8245767758602237,0.1687913484381148,-0.06046308756286896,0.0731435174914439,-0.7753539914945766,0.22793725894978936,-3.4397055126807867,0.25716757639506826,9525.874568428888,6.998000143064114,15.741103,4362.709808937732,23.410356175786582,1.1906214,,,NOT_AVAILABLE,4910.393,,0.7485888,2.485662092512363E-5
S100,2678490353388577152,336.30517606250396,0.06405740383200528,0.8253819604942071,0.059724912758346585,-0.05612690094340231,0.07603822653954961,1.0532622878312428,0.12191577103099903,-4.608592917142746,0.09846922275181297,9766.722146665623,7.448748739483273,15.713994,4682.750106920847,6.295943077326158,1.1061821,,,NOT_AVAILABLE,5064.14,,0.018219454,2.9968697110062318E-5
S101,2677643969953322880,335.35141392507376,0.10395115671809657,-0.9970639349467579,0.09528899176462007,0.10051270307418453,0.15814088407715865,1.9997248771215688,0.18266325494379562,-3.3752438700812135,0.18413374356066256,4291.058921014332,3.924790322818563,16.606955,1994.1133599013915,21.99956428298496,1.1491184,,,NOT_AVAILABLE,4953.25,,0.17701243,1.0722411261245223E-4
S102,2678052438522996352,335.87045529622367,0.04998339912170994,-0.4816903162218449,0.05352164324801602,0.06449212360062187,0.05241330187297741,1.6019412950099028,0.08574102840847747,-4.157352464035876,0.0884458482280766,11210.18886385563,6.500742255715169,15.564333,5136.8172399880295,23.333425605356922,1.1720257,,,NOT_AVAILABLE,4924.05,,0.35563892,1.007855914282153E-4
S103,2677645236968182784,335.59737343089967,0.08077210482993108,-1.0068441282993563,0.07573382000972387,0.0047722715018475555,0.0868730580871255,0.9821916500977471,0.13180636367680287,-1.8977285605787284,0.12205518632781723,7278.675529264809,6.328461626903858,16.033236,3021.8259202052677,14.871726483157648,1.3585329,,,NOT_AVAILABLE,4886.0,,0.29191256,5.1459794405015616E-5
S104,2677600951560914816,335.74149179075255,0.17822493784322999,-0.9174151930310573,0.09812654170729104,0.03558736954019754,0.19793729070970223,-0.6691677948958815,0.18968541781232823,-3.454998752324603,0.19873304239839037,4968.369931885261,4.603375059264556,16.44783,2358.205091324482,31.45995572613958,1.1380463,,,NOT_AVAILABLE,4963.7124,,0.20912793,1.7266363892491847E-5
S105,2678311815892654848,335.04744151857886,0.1035347659709251,-0.09714587380453722,0.11938365982942886,-0.16055136055791616,0.11685780596962754,0.1068242059345572,0.19973258056702628,-2.7884756245247124,0.19642217842443888,3793.566071217937,3.7423651450713264,16.740747,1728.4053592386904,18.35271016284418,1.1984234,,,NOT_AVAILABLE,4895.21,,0.18813679,7.432858478826115E-5
S106,2678370605405584768,335.4809846580453,0.2360569552798696,0.49650537754706403,0.19028513335441705,-0.30036348595621143,0.3178437361072781,0.6318769480392085,0.3272827543356104,-1.406707703432808,0.36294566170243564,997.5536138609127,2.2797311271965883,18.191025,454.87851275074297,14.5851374683833,1.1973839,,,NOT_AVAILABLE,,,0.23773617,1.626138185495317E-5
S107,2629910626843546496,336.2563300666446,0.4912739528523777,-1.2289750731847244,0.2810772765891172,0.009121011837994639,0.5619325917287539,0.9793294536053223,0.5315153211767842,-1.5352815256690018,0.5742621467310818,629.0670881594094,2.689852495566728,18.691624,295.9469014306636,19.863418067100277,1.138094,,,NOT_AVAILABLE,,,0.23040874,1.0262092190843456E-4
S108,2678236052669358592,335.3887960038506,0.10655935630453667,-0.5131820177001357,0.11845984715298687,-0.11373782788150852,0.12926451490092408,0.365045204079836,0.18301370562477223,-2.231731911290604,0.20765767120490766,2867.918659295211,3.4965751251925115,17.044449,1317.2359032396778,17.321793316646747,1.2047939,,,NOT_AVAILABLE,4886.6475,,0.10059889,1.3242596542226436E-4
S109,2677829031504150272,334.7873406955305,0.05188392019998807,-0.8140765471599963,0.058682616579694716,0.06720234238814833,0.057309072190543923,2.9691519436628515,0.09711093859581957,-2.9122030624948603,0.09347997243621671,10591.039353161428,6.578097069039385,15.6260195,4790.717614335974,32.166292313954436,1.2036133,,,NOT_AVAILABLE,4908.0,,0.29955494,8.66813342703897E-5
S110,2679316808175532032,335.02102680834383,0.07595290065102475,1.247842217154416,0.09206050169318732,0.05242300517111371,0.09418864433178376,1.5399601062010508,0.15217670106306808,-1.1970780148930518,0.13115297161216424,5015.776062433772,4.145972686911125,16.437521,2132.143238170375,18.122074931575487,1.3114538,,,NOT_AVAILABLE,5009.6665,0.5333,0.25624225,9.324373019979176E-5
S111,2679249390073770240,335.46312549552664,0.08782620595965288,1.0380107798878617,0.10324064539105615,0.0615772913887192,0.09487147314664393,3.232610798917376,0.17694510978908756,-1.3863324294531816,0.1579938915799215,4005.339920285928,3.465303605918529,16.681767,1903.1692062422062,17.519503699318683,1.118597,,,NOT_AVAILABLE,5049.08,,0.28439093,7.526996944062493E-5
S112,2680834237301342336,327.97585113047035,0.18707522833306528,-0.46777154172313784,0.22867217517947425,0.17435525049518816,0.21908882156097034,0.6761606143355727,0.31790411595776047,-2.783881077677133,0.38563928906403344,1319.539754552909,2.2299647583608126,17.88731,614.2988871977007,19.085574031234067,1.2242451,,,NOT_AVAILABLE,,,0.24665831,8.663506773567753E-5
S113,2500680008708860672,35.3924601881919,0.1408853080316547,-0.5832239810285235,0.1134899255354448,-0.06839906776849553,0.14858015177053377,-0.011953522699322244,0.2964833862131442,-1.9351402913884512,0.22348133409245668,1730.5464915138461,3.497616435768319,17.592907,829.2193300827851,26.883365004752022,1.1306,,,NOT_AVAILABLE,,,-0.052102413,6.479501911999682E-5
S114,2494703033435768960,34.24007768384322,0.1478565516507464,-0.8261853245821983,0.10494432232375445,-0.06258656277712857,0.15293378528427462,-0.14501444558727167,0.3102793035405856,-2.079943840731648,0.2088406247489261,1895.8680831175311,3.524192314883046,17.493845,846.7772074461318,9.39017989670047,1.2176075,,,NOT_AVAILABLE,,,-0.34106454,7.905149619985697E-5
S115,2513151051843549696,34.44476993568129,0.10498868397793501,0.6862643587687384,0.09947160479323226,-0.17529624436872923,0.1270215789533531,-0.36254707354222804,0.2206903222690798,-1.9428258536080105,0.19630444764587135,1731.6640765018785,2.5832007778277046,17.592207,811.4894614454986,14.654748190914276,1.1733189,,,NOT_AVAILABLE,,,0.17770809,9.502330247290287E-5
S116,719879816376923264,133.63438899295085,0.0859743878880337,38.985836932868615,0.0654606456581654,-0.07023639140956223,0.1279262934081804,0.9331388151498375,0.17713743208874372,-2.7766718109055737,0.13264915325069998,2666.2328625711566,1.956538395541371,17.123621,1332.133807505565,7.9888215913001455,1.0183048,,,NOT_AVAILABLE,,,-0.33867824,9.420288049329365E-5
S117,1391746597075451648,227.92946835894588,0.04207676776911847,39.98300868150854,0.05523610014364347,0.028672048721223527,0.06166557433009642,-1.9293545245574695,0.08878418989773423,-1.8217687231798942,0.12034901356042851,3198.946705364425,2.2241924839564753,16.925848,1607.020436473008,8.006876602373508,0.9938507,,,NOT_AVAILABLE,5150.0,2.1845,0.18674403,1.366636320019814E-4
S118,804497818936646272,156.48579995292286,0.07569549423425825,40.88339923529773,0.08745243497176093,0.07107632913209504,0.10823051274041594,-3.1660120332851682,0.12963113915270996,-2.7066153064694554,0.15552605931950528,2982.980530361607,2.825033774023571,17.00174,1513.899789932106,23.00397533140148,0.9841404,,,NOT_AVAILABLE,5293.0,,-0.18269745,9.991021642180585E-5
S119,1296790612532930432,224.65503703178314,0.026900831934416673,39.8931739692047,0.031507290807062445,-0.04294387465293025,0.03862410197185725,-1.2860827012027474,0.05527468115308259,-0.589221900570323,0.06816535979492755,5419.090372797971,3.0107353285748575,16.35355,2282.0417420549174,8.659765664317701,1.3288574,,,NOT_AVAILABLE,4987.0,,0.2484682,5.484077036479568E-5
