name,specobjid,ra,dec,plate,mjd,fiberid,fehadop,fehadopunc,elodiervfinal,elodiervfinalerr,fehspec,fehspecunc,psfMag_g,fiberMag_g
S2781,2470254972558665728,267.17722,25.048404,2194,53904,111,-1.856209,0.0664,-185.302765,6.504944,-1.856209,0.0664,18.518909,18.827755
S3300,2455752682690865152,255.68419,40.350829,2181,53524,600,-0.90002,0.106,-193.421326,1.85541,-0.865901,0.0311,14.270967,14.569602
S3214,2484896338467121152,248.14346,15.959766,2207,53558,128,-1.63292,0.418,51.244289,4.1175,-1.824809,0.0617,16.931993,17.269299
S1142,3546732121743794176,170.07691,40.228338,3150,54806,536,-1.453209,0.055673,24.456259,2.143675,-1.397535,0.0271,16.455429,16.771784
S2814,1998630728862033920,204.27071,15.157877,1775,53847,576,-2.328271,0.0559,123.467812,5.428339,-2.328271,0.0559,17.634508,17.976141
S3818,1765471580235786240,252.64419,18.97472,1568,53169,220,-1.720586,0.0335,-205.533966,2.688288,-1.720586,0.0335,15.964801,16.26017
S760,3655909779466985472,178.85487,7.141407,3247,54888,410,-1.937449,0.0324,300.375244,1.845439,-1.937449,0.0324,15.752909,16.050354
S4049,1518983332157745152,218.45798,40.880436,1349,52797,525,-1.379151,0.0387,-84.598328,3.124552,-1.379151,0.0387,16.361948,16.65263
S891,3618714125363945472,180.72676,11.4044,3214,54866,261,-1.63871,0.0607,21.763706,6.071353,-1.63871,0.0607,18.625559,18.948692
S23,3894519197853655040,244.73749,29.849661,3459,55007,114,-2.018067,0.08108,-135.175735,3.756553,-1.936987,0.0505,17.439388,17.720608
S1091,3552217585640644608,155.68087,8.2714208,3155,54829,12,-1.632164,0.0519,103.78672,4.097127,-1.632164,0.0519,17.48192,17.901829
S91,3903575325241614336,240.36572,38.941488,3467,54999,292,-1.49038,0.134,-61.267082,2.568835,-1.542534,0.0274,16.440205,16.754042
S88,3903540140869525504,241.5073,38.435379,3467,54999,164,-1.520373,0.082433,-185.873154,4.481858,-1.226344,0.048744,17.870928,18.202061
S2695,2691022342074689536,163.60564,49.045447,2390,54094,442,-1.215977,0.033,-100.349602,1.379431,-1.215977,0.033,14.343518,14.848031
S3618,2207947497026984960,323.26206,-1.160929,1961,53299,210,-2.157287,0.0527,62.792904,2.047161,-2.157287,0.0527,15.471155,15.743337
S4721,590140360227842048,197.01723,3.4540477,524,52027,614,-1.864849,0.204,193.224106,2.537375,-1.507501,0.0351,16.052431,16.362329
S1763,3261818968465238016,189.77768,-2.872333,2897,54585,316,-1.396624,0.066836,-3.882785,3.836202,-1.396624,0.066836,17.021311,17.319809
S1895,3259529510076311552,188.9448,-0.601536,2895,54567,179,-1.575975,0.0389,55.684856,2.592566,-1.575975,0.0389,16.327736,16.661333
S4835,326598691601278976,187.61477,-0.60934692,290,51941,319,-2.038451,0.0646,129.994965,4.657103,-2.038451,0.0646,16.854811,17.170166
S3967,1873598924812478464,41.16627,1.14443,1664,52973,369,-1.511344,0.237,-5.301624,1.311115,-1.645937,0.0279,16.197996,16.467913
S1109,3588263150077714432,52.58024,17.252995,3187,54821,73,-1.953731,0.0724,-206.026016,4.145452,-1.953731,0.0724,18.619898,18.932331
S4435,960429494005426176,204.00657,3.8592578,853,52374,134,-2.157053,0.0272,232.738541,2.717623,-2.157053,0.0272,15.70751,16.102806
S1760,3261893185500112896,192.06445,-2.247307,2897,54585,586,-1.909318,0.0383,-119.444359,2.097447,-1.909318,0.0383,15.530495,15.874386
S1777,3221360788820224000,173.22284,-7.198743,2861,54583,586,-1.936987,0.0422,305.048767,3.354688,-1.936987,0.0422,16.692951,17.018551
S3049,2633567905597384704,49.882378,5.139544,2339,53729,320,-1.476688,0.1276,-122.802399,7.919606,-1.476688,0.1276,18.855997,19.150881
S1360,3532069308278611968,305.06147,-11.803815,3137,54730,441,-1.812109,0.0562,-35.291443,1.295179,-1.812109,0.0562,15.936303,16.229786
S1342,3531997015389085696,305.19934,-13.364556,3137,54730,178,-1.538346,0.16,-131.427551,1.434409,-1.597679,0.0605,16.643526,16.941391
S1577,3173968539698620416,279.10992,40.382775,2819,54617,206,-1.783206,0.0435,-12.47855,5.374952,-1.783206,0.0435,18.007584,18.372173
S1309,3533114394248585216,303.40411,-12.619128,3138,54740,147,-1.567639,0.754,-172.204758,7.210268,-1.721835,0.1107,19.392813,19.713909
S2214,3571454091894824960,184.00775,20.796247,3172,54863,362,-2.184039,0.0929,-26.04129,9.555229,-2.184039,0.0929,18.965618,19.290596
S1977,3257270013429573632,182.28318,19.794842,2893,54552,151,-2.216019,0.0443,91.922554,1.487041,-2.216019,0.0443,15.991395,16.307432
S2146,2992659620104792064,187.1471,24.631724,2658,54502,64,-2.470211,0.09,-9.714412,6.248805,-1.992145,0.0588,17.531353,17.853449
S1960,3141332284766971904,222.05864,19.039549,2790,54555,260,-1.168003,0.0324,-76.599701,2.425738,-1.168003,0.0324,15.915456,16.207592
S342,3798899068642631680,189.06542,25.283042,3374,54948,410,-2.081845,0.322,-20.466341,2.57569,-2.026831,0.0366,16.87813,17.180586
S3181,2533344669211846656,311.31389,15.694609,2250,53566,254,-1.375279,0.0419,-395.35434,3.147452,-1.375279,0.0419,16.671064,16.986158
S3167,2533305636549060608,312.48874,14.747003,2250,53566,112,-1.795536,0.0332,-55.784805,1.63297,-1.795536,0.0332,14.192739,14.537917
S4921,456000762732898304,34.287758,-0.91440366,405,51816,41,-2.15717,0.0542,-3.906831,3.752744,-2.15717,0.0542,16.978437,17.299772
S223,3836002913541529600,221.86322,20.694832,3407,54971,225,-1.700885,0.325,-87.690948,4.01352,-1.849671,0.0913,17.913052,18.23682
S2746,2451107538272282624,244.1727,15.641668,2177,54557,85,-1.210007,0.281,-289.436157,1.9427,-1.474458,0.0501,16.558233,16.837721
S3449,2248559885543303168,176.70647,37.946463,1997,53442,501,-9999,-9999,-26.561386,1.773852,-9999,-9999,14.985572,15.328231
S777,3645673326162059264,186.19028,39.108608,3238,54885,34,-1.936526,0.0659,-290.948944,3.568726,-1.936526,0.0659,17.332806,17.637804
S874,3658119797704597504,151.56879,12.057209,3249,54880,258,-1.7332,0.0662,-66.673752,5.165358,-1.7332,0.0662,18.214491,18.509045
S2963,2680795503976802304,140.0875,29.801927,2381,53762,101,-1.874578,0.0276,87.308846,1.476225,-1.874578,0.0276,14.506074,14.805731
S1981,3256209259586676736,180.00765,0.505005,2892,54552,388,-1.646163,0.028,282.210938,2.289506,-1.646163,0.028,15.960205,16.269922
S2,3536576485982838784,330.92496,7.1085761,3141,55008,454,-1.685079,0.0316,-267.740356,2.301349,-1.685079,0.0316,17.381952,17.657803
S602,3703229461760679936,242.02471,18.769739,3289,54910,526,-1.8035,0.039406,-276.779449,2.052164,-1.764094,0.071494,16.653788,17.015129
S2249,3208953897565579264,25.708797,-9.037667,2850,54461,506,-1.660383,0.134998,-111.805931,5.050021,-1.455878,0.054583,17.794403,18.085499
S2449,3131146679076546560,232.27853,16.017719,2781,54266,69,-0.944481,0.0482,-139.260925,5.5497,-0.944481,0.0482,17.972254,18.282616
S1967,3285452145750468608,181.09268,19.877439,2918,54554,277,-2.227559,0.0571,153.916946,2.990202,-2.227559,0.0571,17.551008,17.874977
S3146,2535546441229690880,341.84196,22.349272,2252,53565,72,-1.302029,0.0363,-93.218994,2.051269,-1.302029,0.0363,15.47151,15.777961
S3228,2531034595147671552,306.84071,12.661865,2248,53558,42,-1.82078,0.037953,-35.869183,2.145181,-1.782827,0.060877,14.872942,15.084186
S402,3706541191337189376,260.063,34.223744,3292,54943,286,-1.800792,0.0499,-325.513458,3.487781,-1.659229,0.062102,17.374775,17.687958
S1942,2451152893126928384,243.36574,15.457295,2177,54557,250,-2.464356,0.0318,-11.404002,1.234329,-2.464356,0.0318,14.364525,14.716413
S2560,2766405410473666560,190.96226,28.709966,2457,54180,252,-9999,-9999,-102.847412,1.918401,-9999,-9999,15.239705,15.574017
S3453,2255328204245985280,186.97959,36.66532,2003,53442,548,-1.832824,0.0262,165.035507,6.743222,-1.832824,0.0262,17.968777,18.285503
S3721,2148270402911102976,310.63068,-0.067881,1908,53239,194,-1.658256,0.0264,-97.222351,1.816453,-1.658256,0.0264,14.663095,14.974587
S4632,765683166940784640,350.2169,-1.2541917,680,52200,259,-1.393087,0.269,-125.350174,2.49277,-1.422052,0.0627,15.680992,15.965137
S3160,2086341790352304128,244.45593,21.335926,1853,53566,179,-1.814053,0.0879,-19.830034,7.047411,-1.814053,0.0879,17.99819,18.301775
S1688,2448834848660416512,242.4755,4.891796,2175,54612,9,-1.642436,0.0337,-113.879715,1.59652,-1.642436,0.0337,15.161921,15.504785
S956,3619907370274103296,173.53192,45.43042,3215,54861,506,-1.174392,0.033281,-67.943176,2.561502,-1.152365,0.055585,16.984022,17.317715
S3853,1910690952410851328,199.00122,11.91428,1697,53142,141,-1.619464,7.111431E-4,167.925568,3.790525,-1.423353,4.25148E-3,17.13928,17.480581
S3828,1780216305706625024,236.9615,33.261029,1581,53149,613,-1.739455,0.0773,-133.298553,6.798006,-1.739455,0.0773,17.942366,18.230997
S70,3918271672536375296,252.24095,31.538802,3480,54999,509,-1.892606,0.074072,-226.650818,1.542133,-1.818534,0.090538,16.035757,16.325293
S2156,2755110957490399232,215.18107,55.343059,2447,54498,123,-1.932833,0.0331,-89.321899,1.56325,-1.932833,0.0331,13.464073,13.799283
S2628,2608874530801739776,133.63898,6.464279,2317,54152,598,-1.652063,0.137193,-74.630333,2.809814,-1.51487,0.048095,15.710602,16.060648
S4232,1129447525418297344,167.19898,7.9367903,1003,52641,618,-1.647745,0.0388,106.132797,2.539343,-1.647745,0.0388,15.958355,16.320576
S4146,1451355944289069056,219.31121,43.532257,1289,52734,258,-1.539396,0.0423,-189.252731,5.422451,-1.539396,0.0423,17.385319,17.712345
S577,3738046047243575296,147.84508,50.618786,3320,54912,212,-1.173119,0.0232,-165.408508,2.18728,-1.173119,0.0232,16.131079,16.438797
S177,3858507717673066496,250.98933,39.286642,3427,54979,177,-1.689838,0.088,-22.005014,10.225937,-1.689838,0.088,19.030561,19.337879
S3321,2447833999897369600,250.39776,36.604619,2174,53521,464,-1.533795,0.0246,-239.071213,1.767016,-1.533795,0.0246,14.937186,15.282599
S670,3661511241538576384,183.3649,4.7785726,3252,54893,308,-1.474789,0.148463,-18.24308,2.35425,-1.623252,0.0175,16.507021,16.857811
S1095,3574757299115368448,129.98891,46.445727,3175,54828,91,-2.017774,0.0419,-122.434631,1.954166,-2.017774,0.0419,15.990022,16.329199
S763,3667113253198209024,151.6694,1.9387547,3257,54888,208,-1.95766,0.0456,144.315842,3.184102,-1.95766,0.0456,17.320894,17.641121
S1181,3541097124567556096,353.49052,-9.623421,3145,54801,516,-1.950496,0.3104,-209.573105,11.453935,-1.950496,0.3104,19.694738,20.023529
S981,3587131478271696896,49.4576,-7.9577035,3186,54853,52,-1.656878,0.333,-109.544365,2.679617,-1.902639,0.0547,16.959017,17.305822
S3628,2152883404851406848,6.804185,-9.549577,1912,53293,592,-1.248563,0.075236,-50.554047,2.853588,-1.248563,0.075236,16.642529,16.983015
S2167,3225763781791475712,25.17246,-10.585958,2865,54503,220,-1.819087,0.0919,-59.644779,4.629985,-1.819087,0.0919,18.290436,18.619244
S4725,588944091560044544,193.0281,2.8012299,523,52026,358,-9999,-9999,174.27803,14.243354,-9999,-9999,18.938751,19.25214
S2160,3217973192068982784,173.09095,67.531534,2858,54498,550,-1.752315,0.0172,-223.434479,1.504156,-1.752315,0.0172,15.436056,15.73315
S1563,3294410967684769792,198.48811,0.027599,2926,54625,101,-1.040963,0.261459,183.012039,11.152901,-1.804791,0.0458,19.194496,19.536364
S2235,3214472071631366144,166.18045,27.995854,2855,54466,101,-2.289653,0.0466,72.881271,1.959482,-2.289653,0.0466,16.577372,16.905008
S2181,2943226676479289344,191.66583,20.757347,2614,54481,452,-1.666625,0.0229,17.948538,2.84867,-1.666625,0.0229,16.540152,16.853043
S1249,3542171072080224256,332.13493,1.206034,3146,54773,327,-1.385814,0.19762,-299.038574,2.015697,-1.188194,0.06549,16.140652,16.478979
S895,3618695983422087168,181.4174,11.176769,3214,54866,195,-1.80925,0.0734,-16.309147,3.788687,-1.80925,0.0734,17.8682,18.1765
S2649,3027554814713161728,192.09262,-7.919949,2689,54149,36,-2.30108,0.165312,160.337967,3.0328,-2.135768,0.067283,17.070959,17.361237
S1767,3261743651918735360,191.75655,-3.645265,2897,54585,42,-1.487099,0.245642,149.608856,3.942662,-1.241457,0.0599,16.904573,17.242014
S1781,3221316808355112960,171.74074,-7.141253,2861,54583,426,-1.98865,0.233,210.928574,4.425546,-1.771343,0.0838,17.163059,17.486664
S1488,2593005012602873856,301.55461,-12.426983,2303,54629,209,-1.620095,0.0262,-47.06255,2.276603,-1.620095,0.0262,16.202253,16.518
S2828,2787832412258802688,198.28341,17.881472,2476,53826,379,-1.332313,0.683,-57.5079,7.933239,-2.022999,0.0699,17.233707,17.553883
S2274,3212354961555875840,157.46446,17.80467,2853,54440,591,-1.473987,0.138475,264.280731,1.673606,-1.335513,0.0273,16.081186,16.391655
S1088,3594024316263571456,141.76811,14.785283,3192,54829,552,-1.370949,0.071783,-64.006104,1.451102,-1.325316,0.04665,15.889782,16.226473
S1874,2839557300002252800,239.50467,11.423862,2522,54570,137,-1.434605,0.0297,-43.394741,2.148561,-1.434605,0.0297,15.595684,15.894798
S495,3716751531123515392,202.78257,24.549696,3301,54939,567,-2.245631,0.010816,-246.492523,5.175941,-1.840692,0.258,17.873457,18.222527
S2853,2507405819784488960,182.02421,26.685426,2227,53820,97,-1.885957,0.0596,112.629486,4.220412,-1.885957,0.0596,17.189276,17.529118
S3235,2534428787525838848,333.02314,20.581692,2251,53557,102,-2.444019,0.1235,-89.732246,5.717077,-2.444019,0.1235,17.506527,17.817785
S3253,2457857972781475840,267.56732,24.902925,2183,53536,67,-1.910354,0.0471,-151.608719,2.135568,-1.910354,0.0471,15.459429,15.772676
S288,3813438185824952320,223.8261,22.410918,3387,54951,55,-1.233383,0.06188,49.974216,2.598476,-1.171503,0.058564,17.092293,17.393417
S2049,3280953218695194624,142.52661,29.346447,2914,54533,294,-2.103933,0.1392,39.339676,11.037874,-2.103933,0.1392,19.602982,19.911127
S3614,2147256929343268864,26.94018,0.856594,1907,53315,603,-1.980563,0.0453,-95.362938,4.057106,-1.980563,0.0453,18.021732,18.359451
S4239,762335160845756416,344.53879,0.871227,677,52606,367,-1.520321,0.214771,-160.162079,1.940368,-1.30555,0.0351,15.799574,16.100517
S3839,1888216659961866240,226.22791,43.271316,1677,53148,300,-1.83626,0.0603,-57.953964,3.264683,-1.83626,0.0603,16.33526,16.643806
S2840,2787828014212291584,198.21748,18.065876,2476,53826,363,-2.121345,0.1272,-58.160549,7.621001,-2.121345,0.1272,17.109997,17.415413
S4810,609262790439364608,115.34098,32.804812,541,51959,549,-9999,-9999,25.809399,8.487144,-9999,-9999,18.687582,18.995182
S1768,3341698763101071360,243.90072,17.85143,2968,54585,101,-1.565754,0.0318,-146.025803,2.24634,-1.565754,0.0318,15.127236,15.454676
S1317,3533080034510217216,304.2541,-12.872556,3138,54740,22,-1.475907,0.0286,-123.991379,1.680086,-1.475907,0.0286,16.957914,17.258846
S1487,2593013808695896064,301.38698,-12.345591,2303,54629,241,-0.854624,0.493,-65.162788,2.045006,-2.210371,0.0363,15.470591,15.78228
S317,3718910972145016832,199.25129,24.908088,3303,54950,231,-2.119006,0.0542,-52.165627,2.246188,-2.119006,0.0542,16.359224,16.706556
S2087,2582820509511084032,144.71888,25.163158,2294,54524,22,-1.250499,0.055953,81.326462,4.500552,-1.250499,0.055953,17.286875,17.591501
S1938,2451173783847856128,242.58792,17.536434,2177,54557,326,-1.757657,0.076203,-95.159943,2.145826,-1.681454,0.034,17.030874,17.340052
S2938,2237296493847406592,192.34139,34.492031,1987,53765,485,-2.12174,0.283,-68.748093,3.886432,-1.95951,0.0493,16.907511,17.196428
S3457,2202433723406772224,155.66102,32.196962,1956,53437,631,-2.375794,0.0673,68.212013,6.160443,-2.375794,0.0673,17.299143,17.602589
S3138,778106548806248448,10.674873,0.1673587,691,52199,399,-1.475684,0.0576,-56.418713,4.389441,-1.475684,0.0576,17.661148,17.933681
S3759,1945559766105352192,241.4929,8.2346679,1728,53228,17,-1.080886,5.033672E-3,-198.929047,3.874089,-1.08592,0.052784,16.677168,16.968891
S15,3915955001687646208,239.16271,36.155626,3478,55008,273,-1.276785,0.082201,-320.506256,4.292813,-1.194584,0.0553,17.585108,17.920099
S3389,1907401494034933760,190.92077,12.650415,1694,53472,462,-2.149904,0.0497,258.535309,4.79782,-1.842665,0.05861,17.043482,17.367365
S283,3812362313713950720,220.32131,39.853974,3386,54952,237,-2.192967,0.1052,-204.480774,7.46197,-2.192967,0.1052,18.683372,18.993889
S3959,1874643735787104256,50.700028,41.485225,1665,52976,74,-1.56654,0.0372,-46.987259,1.958756,-1.56654,0.0372,16.657818,16.94451
S2440,2757420752734021632,229.9567,50.54639,2449,54271,334,-1.397979,0.025,-284.770721,1.751654,-1.397979,0.025,14.312495,14.634181
S1066,3589419011844186112,124.31877,30.375641,3188,54831,182,-0.466801,0.010444,-60.920074,6.886308,-0.477245,0.056041,19.151699,19.494581
S1687,2448861236939483136,241.92334,5.054526,2175,54612,105,-1.584653,0.257299,-350.150726,1.590828,-1.327354,0.0414,15.858153,16.192234
S215,3860715811849216000,234.05891,51.199571,3429,54976,18,-1.802849,0.0478,-177.01828,4.693477,-1.802849,0.0478,17.678526,18.014437
S2738,2858774828171683840,217.16418,59.335045,2539,53918,418,-2.105685,0.0259,-344.78952,3.211279,-2.105685,0.0259,16.026936,16.356627
S534,3722267505796947968,183.33543,-0.1093364,3306,54922,154,-1.667643,0.0524,304.867188,2.486211,-1.545184,0.075332,17.166008,17.458174
S4980,328790837339121664,193.09809,-0.61893655,292,51609,102,-1.996896,0.0377,228.358475,1.708539,-1.996896,0.0377,14.395441,14.734498
S2389,2602053988299859968,356.17956,-8.650241,2311,54331,361,-2.018587,0.0632,-65.525368,1.839565,-2.018587,0.0632,15.655195,15.985587
S2406,2953357574050703360,347.49058,23.406322,2623,54328,444,-1.495212,0.0304,-273.901489,2.069021,-1.495212,0.0304,15.396265,15.727404
S2640,3047895504865224704,190.02329,-7.868655,2707,54144,307,-2.161226,0.414,256.447693,3.124018,-1.669567,0.0675,17.708809,17.997839
S3108,2600866780201117696,345.00856,6.358519,2310,53710,138,-1.900682,0.0388,-121.742355,2.531584,-1.900682,0.0388,16.203463,16.480814
S2138,2983717017208514560,195.6216,20.870406,2650,54505,299,-1.990868,0.494,-27.86581,4.745093,-9999,-9999,17.199223,17.55747
S1887,2834058917179320320,236.66947,14.700587,2517,54567,614,-1.824855,0.217355,-189.679687,3.990268,-1.816913,0.0443,17.247005,17.566845
S3057,2657141984635938816,142.78393,18.010112,2360,53728,66,-1.250829,0.144445,150.401154,7.719054,-1.150597,0.060159,18.319923,18.609425
S2857,2507529789720520704,181.93644,27.684834,2227,53820,548,-2.144867,0.0414,30.678627,2.180806,-2.144867,0.0414,16.082264,16.426449
S768,3673901363093413888,162.36752,29.474047,3263,54887,327,-1.715475,0.064,-32.346115,3.220485,-1.715475,0.064,17.196365,17.483631
S334,3810119859681992704,216.32573,30.044949,3384,54948,271,-1.747534,0.0321,24.645502,2.124414,-1.747534,0.0321,15.907938,16.214996
S717,3663771287622361088,187.71979,15.400114,3254,54889,338,-1.296544,0.239,56.483044,5.498488,-1.057829,0.1078,18.270422,18.552702
S4627,758964326278129664,338.3422,0.09196502,674,52201,392,-1.623304,0.236,-159.842972,5.125029,-1.210189,0.0529,17.64513,17.945236
S3827,1780112951613614080,234.89939,32.358271,1581,53149,237,-2.225792,0.0999,-13.163445,5.154246,-2.225792,0.0999,17.549917,17.871311
S3840,1887137764160333824,224.76648,45.572825,1676,53147,471,-1.828472,0.0314,-174.669464,3.013484,-1.828472,0.0314,16.36972,16.719687
S3406,1885938477204269056,221.79018,45.264163,1675,53466,204,-2.44003,0.245652,-51.987984,7.113953,-2.194378,0.1089,17.452627,17.770159
