name, ra,  dec,
S4079 , 197.4563 , 19.8617 ,
S4080 , 197.5524 , 19.6345 ,
S4081 , 197.4978 , 19.8036 ,
S4082 , 197.6654 , 19.8269 ,
S4083 , 197.4073 , 20.7211 ,
S4084 , 198.1307 , 19.5747 ,
S4085 , 198.2163 , 20.1992 ,
S4086 , 198.3662 , 19.5274 ,
S4087 , 195.194 , 29.0863 ,
S4088 , 195.2616 , 28.8892 ,
S4089 , 194.525 , 28.5003 ,
S4090 , 193.7393 , 29.0091 ,
S4091 , 193.3217 , 28.5267 ,
S4092 , 193.0108 , 28.7576 ,
S4093 , 193.2203 , 30.4541 ,
S4094 , 192.9496 , 30.784 ,
S4095 , 194.6016 , 30.2903 ,
S4096 , 194.5758 , 30.3429 ,
S4097 , 194.3033 , 30.3742 ,
S4098 , 197.6913 , 59.2102 ,
S4099 , 197.3498 , 58.8858 ,
S4100 , 195.9107 , 58.5115 ,
S4101 , 195.459 , 60.3222 ,
S4102 , 196.7341 , 60.7185 ,
S4103 , 196.9142 , 60.5371 ,
S4104 , 197.3666 , 60.8662 ,
S4105 , 197.9238 , 59.7747 ,
S4106 , 198.4512 , 59.6979 ,
S4107 , 198.2135 , 60.773 ,
S4108 , 186.0228 , 39.5031 ,
S4109 , 185.486 , 38.701 ,
S4110 , 185.2798 , 38.8901 ,
S4111 , 185.1938 , 39.3432 ,
S4112 , 184.7937 , 38.8788 ,
S4113 , 183.8478 , 38.9829 ,
S4114 , 184.0981 , 38.8778 ,
S4115 , 184.8963 , 40.45 ,
S4116 , 185.7358 , 40.5301 ,
S4117 , 185.8616 , 41.3094 ,
S4118 , 196.7794 , 48.4973 ,
S4119 , 197.4457 , 49.266 ,
S4120 , 196.0829 , 48.6246 ,
S4121 , 195.8138 , 49.3941 ,
S4122 , 195.5418 , 48.2104 ,
S4123 , 195.4187 , 48.4693 ,
S4124 , 194.9905 , 48.8029 ,
S4125 , 195.0959 , 49.2781 ,
S4126 , 194.5677 , 48.482 ,
S4127 , 195.0691 , 50.6933 ,
S4128 , 195.7689 , 50.4112 ,
S4129 , 196.4104 , 50.4135 ,
S4130 , 196.5932 , 50.814 ,
S4131 , 196.4964 , 50.535 ,
S4132 , 197.7946 , 49.7019 ,
S4133 , 197.5748 , 50.5329 ,
S4134 , 202.083 , 38.2071 ,
S4135 , 202.0163 , 38.4977 ,
S4136 , 201.6407 , 38.6754 ,
S4137 , 201.8763 , 38.2891 ,
S4138 , 201.1466 , 38.1194 ,
S4139 , 200.6308 , 38.0472 ,
S4140 , 200.3758 , 37.8083 ,
S4141 , 200.4488 , 37.8861 ,
S4142 , 199.8645 , 38.8533 ,
S4143 , 199.7208 , 37.9712 ,
S4144 , 199.8119 , 39.7971 ,
S4145 , 200.7496 , 38.8677 ,
S4146 , 37.6518 , 23.0744 ,
S4147 , 37.0656 , 22.962 ,
S4148 , 36.9787 , 23.1943 ,
S4149 , 36.7475 , 23.1502 ,
S4150 , 36.6436 , 22.9511 ,
S4151 , 36.4529 , 24.4108 ,
S4152 , 37.1216 , 24.4242 ,
S4153 , 36.7448 , 23.6593 ,
S4154 , 37.1122 , 23.772 ,
S4155 , 38.3449 , 23.902 ,
S4156 , 164.9819 , 2.2659 ,
S4157 , 164.9839 , 2.5357 ,
S4158 , 164.7292 , 2.7117 ,
S4159 , 165.0001 , 2.871 ,
S4160 , 164.3722 , 2.3788 ,
S4161 , 163.7018 , 3.5278 ,
S4162 , 163.8638 , 3.0191 ,
S4163 , 164.1801 , 2.0317 ,
S4164 , 164.2018 , 2.2512 ,
S4165 , 163.5669 , 2.9752 ,
S4166 , 163.3408 , 3.5691 ,
S4167 , 163.4372 , 3.5291 ,
S4168 , 163.3439 , 3.5872 ,
S4169 , 163.0856 , 3.5528 ,
S4170 , 163.9581 , 4.2271 ,
S4171 , 163.363 , 4.0066 ,
S4172 , 164.1215 , 4.6563 ,
S4173 , 164.5024 , 4.9746 ,
S4174 , 164.7647 , 3.6251 ,
S4175 , 165.4045 , 4.3993 ,
S4176 , 167.8515 , 2.3683 ,
S4177 , 167.6779 , 2.1927 ,
S4178 , 167.0082 , 2.1379 ,
S4179 , 167.053 , 1.7812 ,
S4180 , 166.8388 , 1.9136 ,
S4181 , 166.9232 , 2.8326 ,
S4182 , 166.8525 , 2.6395 ,
S4183 , 166.4409 , 2.8318 ,
S4184 , 165.897 , 2.9289 ,
S4185 , 165.8919 , 2.6738 ,
S4186 , 166.0295 , 1.8009 ,
S4187 , 165.9594 , 1.8244 ,
S4188 , 165.8629 , 2.2698 ,
S4189 , 165.5633 , 2.4367 ,
S4190 , 165.2858 , 3.1631 ,
S4191 , 165.121 , 2.8945 ,
S4192 , 165.2724 , 2.6917 ,
S4193 , 165.7519 , 3.835 ,
S4194 , 166.1735 , 4.2019 ,
S4195 , 166.3907 , 4.1744 ,
S4196 , 166.354 , 4.2031 ,
S4197 , 165.9823 , 3.0569 ,
S4198 , 166.4223 , 2.9989 ,
S4199 , 166.1632 , 3.3958 ,
S4200 , 166.4001 , 3.1851 ,
S4201 , 166.6596 , 3.4436 ,
S4202 , 166.8438 , 3.4169 ,
S4203 , 166.7982 , 4.1778 ,
S4204 , 167.1608 , 3.1205 ,
S4205 , 167.1292 , 3.5812 ,
S4206 , 167.8919 , 3.2254 ,
S4207 , 175.0936 , 12.6559 ,
S4208 , 174.8224 , 13.0887 ,
S4209 , 174.3557 , 11.9594 ,
S4210 , 174.4899 , 12.5245 ,
S4211 , 173.934 , 12.8303 ,
S4212 , 174.0791 , 13.1219 ,
S4213 , 173.914 , 13.331 ,
S4214 , 173.702 , 12.9628 ,
S4215 , 173.7436 , 12.9452 ,
S4216 , 173.7727 , 13.2216 ,
S4217 , 173.8018 , 12.1326 ,
S4218 , 173.9666 , 12.2806 ,
S4219 , 173.7537 , 12.3578 ,
S4220 , 173.6334 , 12.7265 ,
S4221 , 173.5908 , 13.301 ,
S4222 , 173.4274 , 12.6429 ,
S4223 , 173.6973 , 12.069 ,
S4224 , 173.5454 , 12.3607 ,
S4225 , 173.3749 , 12.5661 ,
S4226 , 173.2105 , 13.3804 ,
S4227 , 173.2563 , 13.0334 ,
S4228 , 173.7922 , 14.556 ,
S4229 , 173.7331 , 14.486 ,
S4230 , 173.6534 , 14.1187 ,
S4231 , 173.1613 , 13.8754 ,
S4232 , 174.1262 , 14.0029 ,
S4233 , 173.6713 , 13.5943 ,
S4234 , 173.6354 , 13.6196 ,
S4235 , 174.4211 , 14.298 ,
S4236 , 174.208 , 14.3889 ,
S4237 , 173.9492 , 13.9307 ,
S4238 , 174.429 , 14.7753 ,
S4239 , 174.4182 , 13.4771 ,
S4240 , 174.2352 , 13.9338 ,
S4241 , 174.5713 , 13.7941 ,
S4242 , 175.0191 , 14.1833 ,
S4243 , 175.4795 , 13.3469 ,
S4244 , 175.1118 , 13.9293 ,
S4245 , 175.6258 , 13.1973 ,
S4246 , 175.5927 , 14.2876 ,
S4247 , 177.7604 , 12.1094 ,
S4248 , 177.9319 , 12.3889 ,
S4249 , 177.8287 , 12.5489 ,
S4250 , 177.9974 , 12.4492 ,
S4251 , 177.0433 , 11.8088 ,
S4252 , 177.4389 , 12.1085 ,
S4253 , 177.3604 , 12.3314 ,
S4254 , 176.7529 , 11.7236 ,
S4255 , 176.9572 , 11.642 ,
S4256 , 176.9939 , 12.707 ,
S4257 , 176.6451 , 11.565 ,
S4258 , 176.5837 , 12.6467 ,
S4259 , 176.7891 , 12.0697 ,
S4260 , 176.5186 , 12.136 ,
S4261 , 176.3321 , 12.1077 ,
S4262 , 176.3421 , 12.4988 ,
S4263 , 175.8329 , 12.4488 ,
S4264 , 175.8874 , 12.7673 ,
S4265 , 175.9379 , 12.4953 ,
S4266 , 175.9684 , 12.1199 ,
S4267 , 175.2933 , 12.8564 ,
S4268 , 176.3066 , 13.5837 ,
S4269 , 176.1683 , 14.1021 ,
S4270 , 176.4948 , 13.8524 ,
S4271 , 176.5429 , 13.8939 ,
S4272 , 176.3277 , 13.3829 ,
S4273 , 176.3357 , 12.9658 ,
S4274 , 176.073 , 13.1083 ,
S4275 , 176.7701 , 13.8923 ,
S4276 , 176.4649 , 13.494 ,
S4277 , 176.4927 , 13.2824 ,
S4278 , 176.475 , 13.3839 ,
S4279 , 176.7778 , 13.4618 ,
S4280 , 176.728 , 12.9972 ,
S4281 , 177.0656 , 13.1055 ,
S4282 , 176.9924 , 13.3783 ,
S4283 , 177.0505 , 12.7654 ,
S4284 , 177.2962 , 13.5159 ,
S4285 , 177.2021 , 13.4073 ,
S4286 , 177.1423 , 14.0155 ,
S4287 , 177.7434 , 12.7267 ,
S4288 , 177.5796 , 13.9266 ,
S4289 , 177.8588 , 13.5482 ,
S4290 , 178.1145 , 12.7841 ,
S4291 , 178.1625 , 12.5302 ,
S4292 , 177.7323 , 5.8931 ,
S4293 , 176.9791 , 5.7022 ,
S4294 , 177.2838 , 5.0128 ,
S4295 , 177.4643 , 6.0505 ,
S4296 , 177.6215 , 6.068 ,
S4297 , 177.3271 , 5.8644 ,
S4298 , 177.3999 , 6.2589 ,
S4299 , 177.2848 , 6.1179 ,
S4300 , 177.2219 , 6.093 ,
S4301 , 177.1472 , 5.8939 ,
S4302 , 176.7681 , 6.3752 ,
S4303 , 176.2943 , 6.4374 ,
S4304 , 176.6029 , 6.0832 ,
S4305 , 176.5575 , 6.2682 ,
S4306 , 176.5002 , 6.1979 ,
S4307 , 176.1524 , 5.9447 ,
S4308 , 176.1249 , 5.9542 ,
S4309 , 175.8329 , 6.1701 ,
S4310 , 175.6783 , 6.07 ,
S4311 , 176.1792 , 7.5014 ,
S4312 , 176.0623 , 7.3482 ,
S4313 , 176.0984 , 7.1445 ,
S4314 , 176.6782 , 7.1436 ,
S4315 , 177.3382 , 7.0103 ,
S4316 , 177.2373 , 7.0272 ,
S4317 , 177.0801 , 6.5541 ,
S4318 , 177.5468 , 7.0294 ,
S4319 , 177.3818 , 7.2697 ,
S4320 , 177.7619 , 6.7229 ,
S4321 , 177.7079 , 7.175 ,
S4322 , 177.618 , 7.1197 ,
S4323 , 178.0463 , 6.774 ,
S4324 , 178.0877 , 6.6336 ,
S4325 , 178.02 , 7.4141 ,
S4326 , 178.3417 , 6.2246 ,
S4327 , 179.7151 , 4.5746 ,
S4328 , 179.6105 , 4.5133 ,
S4329 , 179.9519 , 4.7414 ,
S4330 , 179.6141 , 4.566 ,
S4331 , 179.9897 , 4.7901 ,
S4332 , 180.3628 , 5.2003 ,
S4333 , 179.3313 , 4.6664 ,
S4334 , 179.122 , 4.5592 ,
S4335 , 178.9939 , 4.8515 ,
S4336 , 179.1902 , 5.3773 ,
S4337 , 179.1102 , 5.1546 ,
S4338 , 179.3 , 5.4209 ,
S4339 , 179.2349 , 5.3862 ,
S4340 , 178.7381 , 5.4041 ,
S4341 , 178.7508 , 5.6425 ,
S4342 , 178.6203 , 5.2629 ,
S4343 , 178.6285 , 5.0728 ,
S4344 , 178.4841 , 4.462 ,
S4345 , 178.3718 , 4.9744 ,
S4346 , 178.5694 , 4.4262 ,
S4347 , 178.8369 , 7.0279 ,
S4348 , 179.2126 , 6.6406 ,
S4349 , 179.1822 , 6.0709 ,
S4350 , 179.6738 , 6.142 ,
S4351 , 179.4303 , 6.7858 ,
S4352 , 179.899 , 5.6203 ,
S4353 , 179.5872 , 6.9024 ,
S4354 , 179.7939 , 6.5722 ,
S4355 , 180.0442 , 6.1443 ,
S4356 , 180.0626 , 5.5524 ,
S4357 , 180.4933 , 5.6041 ,
S4358 , 151.3656 , 13.5819 ,
S4359 , 150.4531 , 12.681 ,
S4360 , 150.3059 , 12.4392 ,
S4361 , 150.3232 , 12.8362 ,
S4362 , 150.5066 , 13.0866 ,
S4363 , 150.0589 , 12.8589 ,
S4364 , 149.8606 , 13.22 ,
S4365 , 149.8397 , 13.6965 ,
S4366 , 149.2154 , 13.5066 ,
S4367 , 148.6972 , 13.3359 ,
S4368 , 149.5251 , 14.7611 ,
S4369 , 149.6137 , 14.176 ,
S4370 , 150.0718 , 14.6634 ,
S4371 , 149.9292 , 14.1002 ,
S4372 , 150.8779 , 14.7304 ,
S4373 , 151.1263 , 13.7529 ,
S4374 , 153.1224 , 12.7276 ,
S4375 , 152.468 , 12.8133 ,
S4376 , 152.0395 , 13.2283 ,
S4377 , 151.3848 , 12.8847 ,
S4378 , 151.3922 , 12.5102 ,
S4379 , 151.1334 , 12.4312 ,
S4380 , 151.128 , 12.3081 ,
S4381 , 151.532 , 11.9275 ,
S4382 , 151.5294 , 14.2302 ,
S4383 , 151.5842 , 14.251 ,
S4384 , 151.8281 , 13.5639 ,
S4385 , 152.2879 , 14.5878 ,
S4386 , 152.4121 , 13.6912 ,
S4387 , 152.3383 , 13.543 ,
S4388 , 152.7886 , 13.7475 ,
S4389 , 153.0381 , 13.334 ,
S4390 , 152.9992 , 13.8578 ,
S4391 , 153.4743 , 13.3247 ,
S4392 , 159.8345 , 22.8742 ,
S4393 , 160.2061 , 23.1367 ,
S4394 , 160.0967 , 23.0789 ,
S4395 , 160.058 , 23.0245 ,
S4396 , 158.7684 , 23.4711 ,
S4397 , 158.4616 , 23.1554 ,
S4398 , 158.4183 , 23.4633 ,
S4399 , 158.8055 , 22.5652 ,
S4400 , 158.6432 , 23.568 ,
S4401 , 158.657 , 24.4325 ,
S4402 , 158.3769 , 24.4039 ,
S4403 , 159.283 , 24.837 ,
S4404 , 159.59 , 25.1289 ,
S4405 , 159.3588 , 24.1402 ,
S4406 , 160.0025 , 24.772 ,
S4407 , 160.1957 , 24.3222 ,
S4408 , 160.5718 , 24.0653 ,
S4409 , 161.0032 , 23.8398 ,
S4410 , 163.4194 , 22.5648 ,
S4411 , 162.7369 , 22.4003 ,
S4412 , 162.5754 , 22.927 ,
S4413 , 162.5337 , 22.7834 ,
S4414 , 161.7645 , 22.3797 ,
S4415 , 161.562 , 22.5049 ,
S4416 , 161.6169 , 22.5007 ,
S4417 , 161.5535 , 22.714 ,
S4418 , 161.3371 , 22.752 ,
S4419 , 161.5427 , 21.9553 ,
S4420 , 161.1565 , 22.0791 ,
S4421 , 161.1569 , 22.0296 ,
S4422 , 161.2161 , 22.1405 ,
S4423 , 160.8593 , 22.2101 ,
S4424 , 160.8022 , 23.7482 ,
S4425 , 160.7082 , 23.7055 ,
S4426 , 161.3256 , 24.0461 ,
S4427 , 161.4017 , 23.8842 ,
S4428 , 161.0381 , 23.2316 ,
S4429 , 161.1843 , 23.1395 ,
S4430 , 161.9236 , 24.372 ,
S4431 , 161.883 , 24.4389 ,
S4432 , 161.5841 , 23.4992 ,
S4433 , 161.7251 , 23.2231 ,
S4434 , 162.0518 , 23.1912 ,
S4435 , 162.1793 , 24.4996 ,
S4436 , 162.4218 , 24.1815 ,
S4437 , 162.9457 , 23.4749 ,
S4438 , 162.6408 , 23.6099 ,
S4439 , 162.8967 , 24.0085 ,
S4440 , 162.6373 , 23.7186 ,
S4441 , 163.1377 , 23.4677 ,
S4442 , 163.0459 , 23.0307 ,
S4443 , 163.2593 , 23.6919 ,
S4444 , 163.6266 , 22.9864 ,
S4445 , 185.7231 , 4.719 ,
S4446 , 185.6079 , 5.1493 ,
S4447 , 185.362 , 4.817 ,
S4448 , 185.4399 , 4.9258 ,
S4449 , 185.4736 , 5.2491 ,
S4450 , 184.4974 , 4.5334 ,
S4451 , 184.562 , 4.0286 ,
S4452 , 184.6362 , 5.0666 ,
S4453 , 184.1636 , 4.8423 ,
S4454 , 184.045 , 4.6494 ,
S4455 , 183.9663 , 4.8681 ,
S4456 , 183.9019 , 4.2569 ,
S4457 , 183.5053 , 5.5671 ,
S4458 , 183.3694 , 5.1838 ,
S4459 , 183.9113 , 6.3263 ,
S4460 , 183.9014 , 6.3672 ,
S4461 , 183.5625 , 5.8606 ,
S4462 , 183.4377 , 6.2926 ,
S4463 , 183.5513 , 6.1421 ,
S4464 , 184.1119 , 6.7812 ,
S4465 , 183.7724 , 5.9125 ,
S4466 , 184.2465 , 5.6836 ,
S4467 , 184.497 , 6.1362 ,
S4468 , 184.4211 , 5.7815 ,
S4469 , 184.4264 , 5.5745 ,
S4470 , 184.3504 , 5.8182 ,
S4471 , 184.7898 , 5.595 ,
S4472 , 185.0806 , 5.8975 ,
S4473 , 185.097 , 5.6706 ,
S4474 , 185.0054 , 5.8092 ,
S4475 , 184.9987 , 5.4603 ,
S4476 , 185.2052 , 5.5662 ,
S4477 , 184.7467 , 6.7771 ,
S4478 , 185.0999 , 6.2333 ,
S4479 , 185.0782 , 6.4596 ,
S4480 , 185.3825 , 5.3445 ,
S4481 , 185.2656 , 5.8749 ,
S4482 , 185.2101 , 5.765 ,
S4483 , 185.326 , 6.0477 ,
S4484 , 185.5494 , 6.4427 ,
S4485 , 185.8734 , 5.0623 ,
S4486 , 187.6372 , 4.0162 ,
S4487 , 187.7395 , 3.9431 ,
S4488 , 187.7687 , 4.5546 ,
S4489 , 187.4321 , 4.928 ,
S4490 , 186.9689 , 4.1073 ,
S4491 , 186.8413 , 3.61 ,
S4492 , 186.8522 , 3.7318 ,
S4493 , 186.9162 , 4.9182 ,
S4494 , 186.8837 , 4.6007 ,
S4495 , 186.7601 , 4.9134 ,
S4496 , 186.1172 , 4.8937 ,
S4497 , 186.1551 , 4.8236 ,
S4498 , 185.9657 , 4.8273 ,
S4499 , 185.5979 , 4.6506 ,
S4500 , 185.5624 , 4.7672 ,
S4501 , 185.5338 , 4.0595 ,
S4502 , 186.3894 , 6.3025 ,
S4503 , 186.0749 , 6.1563 ,
S4504 , 186.2693 , 6.099 ,
S4505 , 186.5666 , 5.9243 ,
S4506 , 186.736 , 5.9047 ,
S4507 , 186.8667 , 5.7389 ,
S4508 , 186.5638 , 5.2931 ,
S4509 , 186.9209 , 5.7199 ,
S4510 , 187.3546 , 5.0837 ,
S4511 , 187.3797 , 5.1697 ,
S4512 , 187.2323 , 5.8567 ,
S4513 , 187.567 , 5.207 ,
S4514 , 187.5352 , 6.0864 ,
S4515 , 187.7686 , 5.1585 ,
S4516 , 188.1103 , 5.3003 ,
S4517 , 188.94 , 13.4689 ,
S4518 , 188.9398 , 13.6975 ,
S4519 , 188.6382 , 13.2674 ,
S4520 , 188.6946 , 13.5881 ,
S4521 , 188.8755 , 13.6742 ,
S4522 , 188.3681 , 13.7311 ,
S4523 , 188.3883 , 14.4073 ,
S4524 , 188.2684 , 14.1048 ,
S4525 , 188.2368 , 13.3177 ,
S4526 , 187.5228 , 14.4382 ,
S4527 , 187.8903 , 13.6655 ,
S4528 , 187.1545 , 14.6298 ,
S4529 , 187.3013 , 14.8719 ,
S4530 , 187.8175 , 15.5725 ,
S4531 , 187.9175 , 15.0192 ,
S4532 , 187.9821 , 14.7907 ,
S4533 , 188.5075 , 16.1993 ,
S4534 , 187.9378 , 15.1502 ,
S4535 , 188.2925 , 14.9962 ,
S4536 , 188.1493 , 15.0775 ,
S4537 , 188.5828 , 15.6999 ,
S4538 , 188.466 , 15.0112 ,
S4539 , 188.3592 , 14.7862 ,
S4540 , 188.6128 , 14.888 ,
S4541 , 188.8096 , 15.2486 ,
S4542 , 188.7759 , 14.8199 ,
S4543 , 188.6489 , 14.8441 ,
S4544 , 189.422 , 14.9876 ,
S4545 , 189.5538 , 15.4463 ,
S4546 , 189.7566 , 15.2795 ,
S4547 , 191.3555 , 13.0625 ,
S4548 , 191.9138 , 13.4728 ,
S4549 , 191.1102 , 13.0352 ,
S4550 , 191.1265 , 12.8106 ,
S4551 , 191.1932 , 12.9224 ,
S4552 , 191.3762 , 13.9591 ,
S4553 , 190.7265 , 12.9363 ,
S4554 , 190.7289 , 13.456 ,
S4555 , 190.7588 , 12.9608 ,
S4556 , 190.8705 , 13.7267 ,
S4557 , 190.9874 , 13.9789 ,
S4558 , 190.5814 , 13.7296 ,
S4559 , 190.3091 , 14.0648 ,
S4560 , 190.4671 , 12.8451 ,
S4561 , 190.0178 , 13.521 ,
S4562 , 190.034 , 14.175 ,
S4563 , 190.1856 , 13.1025 ,
S4564 , 189.7321 , 13.2794 ,
S4565 , 190.4337 , 15.5493 ,
S4566 , 190.5232 , 15.3127 ,
S4567 , 191.1353 , 14.6965 ,
S4568 , 191.1705 , 14.6384 ,
S4569 , 191.1416 , 14.3964 ,
S4570 , 191.0174 , 15.3255 ,
S4571 , 191.2865 , 15.4031 ,
S4572 , 191.59 , 14.8005 ,
S4573 , 191.4219 , 14.9114 ,
S4574 , 191.3855 , 14.7821 ,
S4575 , 192.0035 , 14.4359 ,
S4576 , 192.1721 , 14.5691 ,
S4577 , 192.0416 , 14.6068 ,
S4578 , 152.7999 , 1.9528 ,
S4579 , 151.8449 , 2.205 ,
S4580 , 151.9463 , 1.7302 ,
S4581 , 151.8634 , 2.1109 ,
S4582 , 152.1057 , 2.5441 ,
S4583 , 152.0288 , 2.3061 ,
S4584 , 151.9715 , 2.3986 ,
S4585 , 151.8021 , 2.2653 ,
S4586 , 151.8718 , 2.4409 ,
S4587 , 151.604 , 2.7071 ,
S4588 , 151.7382 , 2.1069 ,
S4589 , 151.468 , 1.6467 ,
S4590 , 151.6401 , 1.8809 ,
S4591 , 151.6689 , 1.4468 ,
S4592 , 150.8962 , 3.3212 ,
S4593 , 151.5716 , 4.0848 ,
S4594 , 151.6858 , 3.7829 ,
S4595 , 151.9644 , 4.0345 ,
S4596 , 152.2971 , 3.0758 ,
S4597 , 152.2096 , 4.2929 ,
S4598 , 152.2561 , 3.956 ,
S4599 , 152.7726 , 3.5307 ,
S4600 , 152.5667 , 4.154 ,
S4601 , 152.5234 , 3.8318 ,
S4602 , 153.1335 , 2.6486 ,
S4603 , 161.3338 , 43.8904 ,
S4604 , 160.9989 , 43.8522 ,
S4605 , 160.4879 , 44.0064 ,
S4606 , 160.0124 , 43.3713 ,
S4607 , 159.0061 , 43.8795 ,
S4608 , 159.0865 , 44.1449 ,
S4609 , 158.6056 , 44.1549 ,
S4610 , 161.3217 , 44.3818 ,
S4611 , 164.1268 , 42.4711 ,
S4612 , 162.8913 , 43.1684 ,
S4613 , 162.5255 , 43.0586 ,
S4614 , 162.3746 , 42.3219 ,
S4615 , 161.6287 , 43.0241 ,
S4616 , 164.6869 , 43.9413 ,
S4617 , 153.996 , 26.6043 ,
S4618 , 153.8309 , 27.2104 ,
S4619 , 153.8012 , 27.585 ,
S4620 , 153.5655 , 27.5319 ,
S4621 , 153.7101 , 27.1923 ,
S4622 , 153.7388 , 27.2446 ,
S4623 , 153.0941 , 27.5637 ,
S4624 , 153.3539 , 27.5932 ,
S4625 , 152.7367 , 28.1786 ,
S4626 , 152.4641 , 28.4723 ,
S4627 , 152.5506 , 27.7766 ,
S4628 , 153.8349 , 28.734 ,
S4629 , 153.6488 , 28.1796 ,
S4630 , 157.6085 , 27.0042 ,
S4631 , 156.8498 , 26.5656 ,
S4632 , 156.4074 , 26.5802 ,
S4633 , 156.1156 , 26.4946 ,
S4634 , 156.6277 , 26.7055 ,
S4635 , 156.0112 , 26.2705 ,
S4636 , 155.4333 , 27.2266 ,
S4637 , 155.0972 , 26.7064 ,
S4638 , 155.5484 , 27.7649 ,
S4639 , 155.4523 , 27.9901 ,
S4640 , 155.8235 , 27.7219 ,
S4641 , 156.5777 , 27.7132 ,
S4642 , 156.8891 , 27.7998 ,
S4643 , 156.5717 , 27.8883 ,
S4644 , 156.6696 , 28.3211 ,
S4645 , 156.9096 , 28.3833 ,
S4646 , 157.6468 , 27.4854 ,
S4647 , 157.7417 , 27.5273 ,
S4648 , 157.8897 , 27.6786 ,
S4649 , 157.3215 , 37.3953 ,
S4650 , 156.487 , 37.3994 ,
S4651 , 153.966 , 37.6874 ,
S4652 , 153.9623 , 38.0747 ,
S4653 , 156.9429 , 38.7517 ,
S4654 , 157.2295 , 38.6031 ,
S4655 , 163.8772 , 26.8999 ,
S4656 , 163.8871 , 27.4322 ,
S4657 , 163.2806 , 27.2281 ,
S4658 , 163.0655 , 26.9548 ,
S4659 , 162.5754 , 27.1172 ,
S4660 , 162.5361 , 26.8298 ,
S4661 , 162.5139 , 27.2641 ,
S4662 , 162.0993 , 28.9727 ,
S4663 , 162.7786 , 28.9942 ,
S4664 , 163.0389 , 29.0949 ,
S4665 , 163.1408 , 28.6122 ,
S4666 , 163.0407 , 28.2839 ,
S4667 , 163.6298 , 29.4019 ,
S4668 , 163.5937 , 29.1972 ,
S4669 , 163.8278 , 28.8613 ,
S4670 , 163.8969 , 29.3666 ,
S4671 , 164.6497 , 28.1611 ,
S4672 , 141.0074 , 43.0081 ,
S4673 , 141.0432 , 43.0925 ,
S4674 , 140.8055 , 43.8337 ,
S4675 , 140.3884 , 43.8175 ,
S4676 , 139.8053 , 42.6989 ,
S4677 , 140.1066 , 43.8089 ,
S4678 , 139.558 , 43.3049 ,
S4679 , 138.2953 , 43.96 ,
S4680 , 140.44 , 45.1048 ,
S4681 , 140.5993 , 45.1532 ,
S4682 , 141.3648 , 44.1222 ,
S4683 , 141.9307 , 44.0079 ,
S4684 , 143.0037 , 42.0141 ,
S4685 , 142.2832 , 42.7749 ,
S4686 , 141.4616 , 43.1462 ,
S4687 , 143.0376 , 44.4846 ,
S4688 , 143.7389 , 44.0826 ,
S4689 , 144.0777 , 43.5138 ,
S4690 , 144.2335 , 44.3006 ,
S4691 , 136.4803 , 61.9867 ,
S4692 , 134.7158 , 61.895 ,
S4693 , 134.9641 , 61.6517 ,
S4694 , 134.4256 , 61.1469 ,
S4695 , 134.9263 , 62.334 ,
S4696 , 134.2564 , 62.4767 ,
S4697 , 133.7034 , 61.68 ,
S4698 , 133.9994 , 61.1341 ,
S4699 , 132.4506 , 61.6958 ,
S4700 , 132.737 , 63.4477 ,
S4701 , 132.0175 , 62.8346 ,
S4702 , 132.5208 , 63.1688 ,
S4703 , 133.6858 , 63.6735 ,
S4704 , 133.3224 , 62.8116 ,
S4705 , 133.1395 , 63.0836 ,
S4706 , 134.0448 , 63.6783 ,
S4707 , 133.2458 , 63.0985 ,
S4708 , 133.756 , 63.0933 ,
S4709 , 134.0782 , 63.2847 ,
S4710 , 135.3946 , 63.3812 ,
S4711 , 136.5901 , 63.0676 ,
S4712 , 138.009 , 62.8387 ,
S4713 , 179.7965 , 11.7348 ,
S4714 , 179.9653 , 11.6938 ,
S4715 , 180.2825 , 12.0479 ,
S4716 , 179.7229 , 11.5353 ,
S4717 , 179.5058 , 11.3141 ,
S4718 , 179.7993 , 12.2978 ,
S4719 , 179.8366 , 12.1609 ,
S4720 , 179.9938 , 11.8347 ,
S4721 , 179.3912 , 11.6197 ,
S4722 , 179.6512 , 11.919 ,
S4723 , 179.325 , 12.4856 ,
S4724 , 178.9288 , 11.8762 ,
S4725 , 178.6905 , 11.3182 ,
S4726 , 178.281 , 12.633 ,
S4727 , 178.1972 , 11.7211 ,
S4728 , 178.5615 , 11.4146 ,
S4729 , 178.5928 , 11.3922 ,
S4730 , 178.3987 , 11.5687 ,
S4731 , 178.1227 , 12.2219 ,
S4732 , 178.4945 , 13.6927 ,
S4733 , 178.3966 , 13.2058 ,
S4734 , 178.2988 , 13.2403 ,
S4735 , 178.3573 , 12.9157 ,
S4736 , 178.8709 , 13.3725 ,
S4737 , 178.9561 , 13.6871 ,
S4738 , 179.2587 , 13.9644 ,
S4739 , 179.3297 , 12.6046 ,
S4740 , 179.4665 , 12.9085 ,
S4741 , 179.5966 , 12.8108 ,
S4742 , 179.9343 , 12.9251 ,
S4743 , 179.8331 , 12.8478 ,
S4744 , 180.133 , 12.8949 ,
S4745 , 179.9059 , 13.9656 ,
S4746 , 180.3195 , 12.5932 ,
S4747 , 180.7776 , 12.9846 ,
S4748 , 126.6027 , 64.8369 ,
S4749 , 125.7441 , 64.9336 ,
S4750 , 124.4475 , 64.6898 ,
